30	10	45.480777	2.873114	68.160839	0.236424	0.706074	0.185626	0.141426	6.000000	60.289931	0.228880	5.000000	60.882696	3.437654	5.000000	0.031002	4.315145	4.000000	0.026049	0.881312	2.000000	70.361643	3.217171	4.000000	92.153975	3.921574	1.000000	0.060471	3.048422	4.000000	0.026276	2.708663	2.000000	0.348808
31	10	48.788298	54.026147	45.529005	0.231953	0.371988	0.680105	2.170463	5.000000	44.493148	4.416025	2.000000	74.589785	1.129524	2.000000	0.016112	3.808926	6.000000	0.017000	5.060211	4.000000	21.948556	0.248242	4.000000	47.902915	3.050094	2.000000	0.113297	3.104554	1.000000	0.010331	2.923657	6.000000	0.185494
32	1	41.272155	26.962316	51.320489	0.142201	0.438350	0.399695	4.597605	1.000000	18.768255	2.890344	4.000000	76.557706	0.139422	5.000000	0.011956	5.011034	6.000000	0.038841	3.173763	1.000000	25.525529	2.057362	6.000000	24.411439	1.034849	6.000000	0.029642	5.309400	2.000000	0.014196	2.321412	4.000000	0.094045
33	10	46.771524	38.328264	95.995182	0.484094	0.747167	0.778977	3.713254	1.000000	89.735712	2.634202	6.000000	69.964358	2.271969	5.000000	0.441445	2.652781	1.000000	0.029727	1.542477	6.000000	20.045143	2.546868	4.000000	61.952294	3.585336	4.000000	0.034548	3.315133	2.000000	0.042840	0.862495	3.000000	0.024089
34	10	38.482907	94.729405	85.936285	0.606469	0.259163	0.296378	3.313508	2.000000	23.126270	2.462345	3.000000	16.871018	3.440166	2.000000	0.022198	5.608286	3.000000	0.010607	4.775050	6.000000	83.793518	2.227871	6.000000	61.415397	4.228677	3.000000	0.014326	5.579367	6.000000	0.014730	2.453649	2.000000	0.026626
35	1	62.090280	50.331488	61.433429	0.704479	0.456078	0.154538	0.440373	4.000000	63.966591	4.603750	6.000000	79.955313	1.327703	2.000000	0.033233	2.007725	3.000000	0.199885	0.106243	3.000000	56.152475	1.265435	4.000000	11.544988	1.024368	6.000000	0.171072	3.791204	5.000000	0.029925	1.167079	6.000000	0.013484
36	10	99.991678	62.342711	18.052761	0.994221	0.813355	0.791859	3.383009	2.000000	46.804255	3.561729	2.000000	47.723919	1.190168	1.000000	0.108836	5.579798	6.000000	0.023845	2.271428	2.000000	53.388374	2.349198	1.000000	59.979083	3.748995	4.000000	0.075105	5.269377	5.000000	0.016024	1.103482	5.000000	0.013156
37	1	59.048853	17.934211	51.797420	0.344442	0.864903	0.660169	1.296235	4.000000	83.321302	4.639769	5.000000	43.422094	2.874270	6.000000	0.017099	4.967494	3.000000	0.054212	0.706035	6.000000	6.252100	2.847367	6.000000	29.226609	5.740539	1.000000	0.010450	0.358712	4.000000	0.045652	3.460754	1.000000	0.026313
38	2	19.259851	84.677291	83.492988	0.498124	0.294758	0.128654	2.465103	2.000000	78.863780	3.701096	1.000000	3.317859	1.251071	3.000000	0.011047	3.880508	5.000000	0.022910	4.412511	3.000000	65.453790	0.587435	6.000000	42.913577	2.066657	6.000000	0.017640	0.228103	4.000000	0.028818	1.269543	6.000000	0.038715
39	1	64.204498	27.533128	33.515387	0.618243	0.686647	0.980818	0.588670	3.000000	66.451280	5.504329	1.000000	36.697736	1.711638	1.000000	0.028412	1.874884	6.000000	0.010772	0.913083	4.000000	94.668204	3.089791	2.000000	46.316447	2.788487	1.000000	0.042801	3.743596	5.000000	0.048312	3.510769	4.000000	0.010017
40	1	78.550096	64.836093	9.743156	0.387566	0.772320	0.182342	4.088493	3.000000	51.814675	2.208806	4.000000	26.912960	3.078942	4.000000	0.016803	1.371681	2.000000	0.022870	2.490521	3.000000	96.953319	3.561125	6.000000	29.207858	3.212798	4.000000	0.013723	4.590689	2.000000	0.053229	0.875896	5.000000	0.032141
41	1	44.342923	3.608224	55.933512	0.707507	0.331549	0.911833	1.146001	3.000000	89.718150	2.240455	5.000000	23.472865	1.290884	5.000000	0.477610	1.900863	1.000000	0.024502	4.798494	1.000000	49.379643	2.381010	3.000000	41.435136	0.869900	5.000000	0.012931	1.146072	2.000000	0.024143	0.692569	1.000000	0.012867
42	1	97.678137	44.257405	44.284350	0.323317	0.681385	0.987429	6.015858	4.000000	58.216187	3.984219	2.000000	77.688774	3.745827	3.000000	0.012180	0.402003	5.000000	0.075166	0.706963	6.000000	60.007322	0.491086	4.000000	94.888854	3.348104	2.000000	0.118628	0.937969	6.000000	0.017911	1.048234	4.000000	0.010692
43	10	35.553029	82.981369	37.460721	0.764697	0.663976	0.136448	5.749185	2.000000	39.342635	4.089746	2.000000	27.929272	3.687215	1.000000	0.032704	1.080286	1.000000	0.013721	3.475482	2.000000	77.667445	1.069231	2.000000	18.276971	5.013036	6.000000	0.015220	0.999441	4.000000	0.026523	3.006358	3.000000	0.027419
44	2	10.821261	68.566326	55.697826	0.432111	0.144436	0.750115	3.259519	6.000000	45.687590	1.952513	1.000000	7.295566	2.984851	3.000000	0.041197	0.379300	5.000000	0.022770	2.556271	4.000000	43.381578	3.310471	2.000000	3.859093	3.819661	5.000000	0.050921	2.859422	6.000000	0.022342	2.691696	4.000000	0.010818
45	1	29.424922	8.958245	95.513714	0.890228	0.876650	0.470657	0.913861	3.000000	17.155394	0.895724	5.000000	98.510299	1.889102	1.000000	0.031086	1.683347	3.000000	0.014852	0.236681	1.000000	14.748685	1.953109	3.000000	42.782976	2.459993	4.000000	0.010442	5.263178	3.000000	0.039983	1.865824	6.000000	0.019339
46	1	9.631923	79.500605	65.781584	0.542672	0.655834	0.823069	4.962156	5.000000	3.920456	3.554783	5.000000	78.450010	2.860848	4.000000	0.031539	1.351677	4.000000	0.035557	0.531697	1.000000	75.503865	1.651650	4.000000	34.783627	2.786716	4.000000	0.023723	3.625489	1.000000	0.096107	1.885394	3.000000	0.020587
47	10	76.575688	48.588365	66.318469	0.811442	0.350988	0.488263	1.789283	2.000000	15.236026	0.793520	3.000000	99.288833	3.448400	6.000000	0.022428	4.645432	2.000000	0.019673	4.486761	3.000000	56.669646	2.849352	2.000000	82.192774	3.050811	3.000000	0.013258	1.876380	5.000000	0.071240	3.467929	5.000000	0.014732
48	10	69.307442	83.628618	10.008491	0.663976	0.979481	0.870993	6.051726	2.000000	50.739232	1.911043	3.000000	54.251050	1.183853	6.000000	0.042397	3.678978	1.000000	0.020445	3.225310	3.000000	92.686909	0.140069	5.000000	20.657706	4.951094	2.000000	0.012314	3.315004	2.000000	0.200055	0.536013	5.000000	0.010607
49	1	19.601323	46.528372	65.613160	0.476901	0.216711	0.740916	1.107041	5.000000	80.511004	5.033517	5.000000	29.145549	0.410823	3.000000	0.010990	5.834854	3.000000	0.178124	1.655019	5.000000	31.920576	0.771620	1.000000	52.848916	1.799672	5.000000	0.975356	1.401208	2.000000	0.395812	0.724185	2.000000	0.013247
50	1	99.334214	5.154687	54.496405	0.611098	0.951353	0.986703	2.152157	1.000000	10.367723	2.988474	6.000000	57.790533	1.287130	1.000000	0.019031	5.019236	1.000000	0.016491	3.444454	3.000000	38.072456	2.487327	3.000000	23.800585	3.586882	2.000000	0.180377	2.446165	2.000000	0.011502	0.433036	4.000000	0.011884
51	10	95.379739	30.820086	16.728295	0.748821	0.128144	0.989175	1.593722	5.000000	64.328497	2.705200	4.000000	81.481471	0.320993	4.000000	0.018595	5.756021	6.000000	0.116125	0.138699	2.000000	29.726061	1.169835	6.000000	60.037655	5.771547	3.000000	0.011286	0.771967	3.000000	0.016288	3.039631	4.000000	0.010288
52	10	12.274722	68.640083	36.961864	0.977394	0.332090	0.617733	1.629245	2.000000	59.287069	2.198687	5.000000	72.465857	3.310495	6.000000	0.021699	0.472166	1.000000	0.035344	5.789095	3.000000	66.600243	2.079056	6.000000	62.004858	1.900675	3.000000	0.017794	1.845735	6.000000	0.029076	2.084015	1.000000	0.081670
53	10	95.898106	83.652863	41.345616	0.979150	0.505470	0.865300	5.856551	3.000000	31.296397	0.524242	5.000000	27.832892	0.172033	6.000000	0.128828	2.651345	5.000000	0.010683	4.024224	5.000000	24.040097	0.054509	4.000000	52.032793	0.187658	3.000000	0.016321	0.653482	3.000000	0.094666	0.080384	5.000000	0.019386
54	10	71.402409	67.495861	22.169861	0.363829	0.102557	0.395442	4.261890	4.000000	4.045176	3.843164	6.000000	49.259286	1.568474	3.000000	0.032211	3.769568	4.000000	0.018389	3.625045	5.000000	12.388478	2.164285	2.000000	79.710608	2.735111	5.000000	0.213139	0.436114	2.000000	0.067855	0.381378	1.000000	0.016952
55	1	65.209817	18.123044	44.753266	0.475754	0.903276	0.514407	3.607056	6.000000	39.347652	0.977309	4.000000	24.411461	1.052908	3.000000	0.013900	4.088572	3.000000	0.330117	4.885417	4.000000	5.068263	1.998996	2.000000	92.008234	5.626116	5.000000	0.017552	0.142222	6.000000	0.019418	0.157548	4.000000	0.047893
56	1	33.159769	90.077487	26.894956	0.768529	0.817698	0.883044	4.350061	6.000000	58.563404	2.923785	4.000000	24.672758	2.859106	1.000000	0.013091	0.813807	6.000000	0.019454	0.141490	6.000000	2.373329	3.118555	2.000000	20.583946	0.397006	5.000000	0.017488	0.859424	1.000000	0.020637	0.529153	1.000000	0.098101
57	1	82.243213	93.680248	97.326345	0.599729	0.287199	0.114225	1.621215	6.000000	24.964817	2.435398	4.000000	33.974106	1.547457	3.000000	0.101621	2.396636	1.000000	0.014600	4.954054	1.000000	42.796426	1.026891	5.000000	84.445126	5.028123	5.000000	0.027302	3.262122	3.000000	0.015930	2.803658	6.000000	0.026028
58	1	9.517218	18.238326	60.999855	0.880791	0.745452	0.502586	0.645900	2.000000	33.457659	5.239730	2.000000	2.111501	2.642188	4.000000	0.010592	3.205913	5.000000	0.035624	2.350092	1.000000	52.975570	3.419608	3.000000	88.308562	0.567302	3.000000	0.081750	1.140754	3.000000	0.011607	2.370189	2.000000	0.012369
59	10	19.767078	23.688244	97.385405	0.166770	0.970121	0.846703	1.807573	3.000000	90.716930	3.617781	3.000000	74.186940	1.682632	6.000000	0.024439	2.676126	3.000000	0.030869	1.389746	4.000000	24.453433	2.507658	5.000000	45.921208	5.775183	2.000000	0.019593	0.758206	5.000000	0.011828	3.795561	5.000000	0.029925
60	2	84.835257	88.274898	37.384986	0.551055	0.476143	0.638783	0.947997	5.000000	45.017665	5.974915	5.000000	66.879108	0.704599	2.000000	0.027434	1.316640	5.000000	0.011576	1.611743	4.000000	23.699135	0.755908	4.000000	71.184396	3.901219	5.000000	0.070727	2.440424	3.000000	0.267203	1.679424	4.000000	0.115494
61	1	29.905198	24.408251	95.713361	0.974224	0.399386	0.541304	3.475658	2.000000	72.157083	3.708173	6.000000	98.676929	1.342860	3.000000	0.025256	3.766911	6.000000	0.027448	4.831579	1.000000	66.799578	2.527445	5.000000	57.120949	0.495738	1.000000	0.050532	5.350687	6.000000	0.018169	2.802146	2.000000	0.033920
62	10	84.590864	89.014866	62.861737	0.591582	0.111126	0.869256	0.866975	2.000000	31.281677	4.978986	2.000000	34.328481	0.744352	3.000000	0.015646	0.458838	4.000000	0.011139	5.167152	4.000000	25.363141	3.632808	5.000000	38.598249	3.302238	4.000000	0.052452	5.540912	5.000000	0.010252	0.843106	4.000000	0.019253
63	1	59.617474	74.495670	51.176908	0.803838	0.879715	0.212385	6.076082	5.000000	62.998751	2.216135	1.000000	85.024245	2.302602	6.000000	0.015169	5.129098	5.000000	0.011270	3.113053	5.000000	47.696351	3.620627	5.000000	39.956999	1.431490	2.000000	0.035189	3.274634	2.000000	0.018658	3.444325	6.000000	0.028104
64	1	30.869720	29.291300	27.152031	0.857836	0.814093	0.574924	2.607373	6.000000	72.016093	2.256711	4.000000	8.605973	0.236371	6.000000	0.010781	3.515293	1.000000	0.020851	2.535008	6.000000	31.150129	0.212459	5.000000	55.891010	5.206962	1.000000	0.010018	2.301273	3.000000	0.017111	0.923213	6.000000	0.178951
65	1	49.824288	98.974583	21.018548	0.821322	0.770371	0.227842	5.302775	4.000000	88.144285	4.288446	2.000000	78.958593	2.279049	4.000000	0.018135	3.373893	4.000000	0.032213	0.081502	2.000000	8.553312	3.253461	4.000000	24.517652	3.683493	6.000000	0.047557	1.266756	1.000000	0.043071	2.130664	1.000000	0.011421
66	1	39.643349	6.390914	45.179372	0.749793	0.231118	0.498430	5.738141	6.000000	43.051047	5.992829	6.000000	60.237574	0.212201	2.000000	0.049936	5.336830	6.000000	0.014342	3.730291	2.000000	23.827594	0.613881	5.000000	95.298765	3.590238	6.000000	0.026916	5.842005	4.000000	0.024542	1.885489	4.000000	0.013442
67	10	89.919287	30.067171	94.067807	0.866607	0.193468	0.271403	1.115166	5.000000	30.140616	4.120787	6.000000	36.334432	2.167150	2.000000	0.091545	4.850337	5.000000	0.028330	3.518901	5.000000	54.228607	1.719109	3.000000	74.708897	5.280200	3.000000	0.032572	0.889122	5.000000	0.040548	1.062782	3.000000	0.038661
68	2	1.654093	80.581840	9.686076	0.581227	0.499287	0.425836	1.158252	5.000000	13.597172	5.020774	1.000000	21.632566	0.990370	2.000000	0.016151	5.300716	3.000000	0.028252	5.995740	4.000000	51.890046	2.172046	1.000000	59.438509	1.590408	3.000000	0.046354	1.133278	1.000000	0.019769	2.589663	2.000000	0.019651
69	1	14.357014	73.115065	35.607448	0.392550	0.511544	0.400002	2.317014	5.000000	60.918048	6.118042	6.000000	94.064225	0.048457	3.000000	0.018372	4.198392	1.000000	0.017760	2.416825	3.000000	51.936789	1.429739	1.000000	80.704645	1.692608	1.000000	0.017385	0.392479	6.000000	0.030942	2.094129	3.000000	0.041638
70	1	94.516044	55.173299	12.894529	0.900266	0.561996	0.938270	4.646683	4.000000	58.944434	3.441533	4.000000	24.752223	0.091580	4.000000	0.019904	0.628509	2.000000	0.020098	1.227538	4.000000	16.834697	1.892628	1.000000	25.804141	2.613183	3.000000	0.011241	3.656525	3.000000	0.039170	1.158323	4.000000	0.015813
71	10	12.776028	91.648933	33.681584	0.231115	0.557597	0.738163	2.212731	5.000000	38.117149	5.717345	3.000000	43.194558	3.389577	2.000000	0.014959	3.378124	6.000000	0.410738	4.630764	4.000000	66.596962	0.796345	6.000000	58.849999	1.001754	1.000000	0.016436	0.348100	5.000000	0.038427	2.894418	1.000000	0.029104
72	1	8.768386	22.993169	38.206566	0.457622	0.777311	0.626708	0.308805	4.000000	32.090195	3.952759	6.000000	28.175080	1.790316	2.000000	0.384977	0.896222	4.000000	0.011080	4.758711	6.000000	79.276897	3.502290	4.000000	79.019784	4.645878	1.000000	0.068293	4.678125	2.000000	0.011214	2.510155	5.000000	0.057850
73	7	17.329811	31.501638	20.818591	0.122805	0.694446	0.763406	0.612830	4.000000	39.627839	0.438989	5.000000	59.523708	0.211848	2.000000	0.024284	1.839782	1.000000	0.032573	1.571323	5.000000	92.271492	2.901730	3.000000	56.713802	0.125578	2.000000	0.011837	1.491223	6.000000	0.020293	3.305335	4.000000	0.038486
74	10	69.057282	43.342570	20.325589	0.983843	0.108983	0.922149	1.926843	2.000000	39.763593	3.106918	1.000000	58.631217	0.879697	5.000000	0.011822	3.745501	4.000000	0.010352	3.328793	2.000000	24.127292	1.748748	4.000000	64.040262	4.794460	5.000000	0.010617	0.785648	2.000000	0.028272	1.122174	2.000000	0.017508
75	1	14.494042	32.383213	88.280063	0.583813	0.173554	0.132265	4.877229	2.000000	14.691274	2.133195	6.000000	27.624428	2.970379	1.000000	0.033693	4.017041	5.000000	0.010354	1.563273	6.000000	63.605290	0.885944	5.000000	61.924796	1.338183	2.000000	0.070391	4.742983	1.000000	0.016870	3.011904	5.000000	0.045899
76	1	42.286210	99.711660	64.039111	0.710636	0.251992	0.282985	2.144804	1.000000	88.919235	1.505228	5.000000	14.337649	2.415770	4.000000	0.013466	4.594492	3.000000	0.036196	5.826473	5.000000	61.334019	2.117723	5.000000	76.656454	4.495618	2.000000	0.010485	4.796757	4.000000	0.016497	0.598223	4.000000	0.017028
77	1	4.606896	92.351369	88.158951	0.508855	0.487673	0.792805	0.639400	2.000000	98.745246	3.529731	4.000000	90.280085	0.047544	3.000000	0.013094	3.806715	6.000000	0.021487	3.672632	1.000000	76.531077	2.355354	3.000000	15.431227	2.034382	1.000000	0.029470	3.605078	3.000000	0.019596	0.723220	6.000000	0.203760
78	10	38.323499	51.892740	25.416282	0.563522	0.495215	0.162364	2.447993	4.000000	82.103057	1.276361	6.000000	8.148947	1.782885	3.000000	0.021553	2.909724	6.000000	0.101864	5.825386	3.000000	86.129096	0.841964	6.000000	27.023605	4.870045	2.000000	0.455130	1.511164	4.000000	0.017506	1.379380	3.000000	0.184842
79	2	73.619269	28.648808	41.847990	0.262303	0.852737	0.749424	1.699215	4.000000	93.893384	4.339152	5.000000	36.536952	3.640784	4.000000	0.032554	1.226703	5.000000	0.016286	2.639049	4.000000	57.193982	1.637921	1.000000	51.058225	6.025328	3.000000	0.039271	1.138856	5.000000	0.010766	0.102645	4.000000	0.011338
80	10	54.287746	52.692084	15.047330	0.164918	0.908669	0.101072	2.058146	5.000000	51.780398	1.667528	5.000000	21.106648	3.501420	3.000000	0.017685	5.084024	5.000000	0.011771	1.125723	6.000000	44.981659	0.192657	4.000000	39.168116	4.556903	3.000000	0.056147	0.328144	6.000000	0.015302	3.096133	1.000000	0.013988
81	1	11.336382	43.584377	44.881677	0.576812	0.363955	0.158773	1.591851	3.000000	51.686040	0.926694	2.000000	10.106352	1.142407	3.000000	0.025582	2.263081	5.000000	0.087469	4.652627	3.000000	26.536492	0.394370	3.000000	30.565135	3.748908	3.000000	0.317429	5.452254	2.000000	0.011464	0.228655	2.000000	0.587695
82	1	66.633433	2.276514	33.013224	0.247345	0.653395	0.850946	3.705565	2.000000	83.780550	4.886905	4.000000	90.667500	2.105267	5.000000	0.014203	4.638785	2.000000	0.011682	3.403911	3.000000	66.695129	0.648075	1.000000	3.666565	0.831899	5.000000	0.043233	2.052839	6.000000	0.021789	1.023885	2.000000	0.041005
