53	1	46.981150	56.428538	89.684143	0.700694	0.130050	0.749426	17.646262	6.000000	98.496946	3.342448	5.000000	0.083592	8.781337	2.000000	17.381184	0.269888	1.000000	0.013981	11.306449	5.000000	0.115914	3.181883	1.000000	0.016105	0.871231	2.000000	21.614724
54	1	87.147830	16.377921	19.593293	0.816868	0.467463	0.864082	7.161762	5.000000	16.234247	5.089781	1.000000	0.012334	9.951819	1.000000	59.704473	3.075745	1.000000	0.041221	10.180542	1.000000	0.010403	4.656850	6.000000	0.050646	3.866559	1.000000	65.272364
55	2	92.024943	81.753206	95.599540	0.959299	0.742311	0.330070	13.215955	1.000000	72.410207	17.612962	2.000000	0.025438	15.652229	6.000000	24.715835	4.527089	4.000000	0.024702	3.486413	4.000000	0.078860	2.487987	6.000000	0.010603	1.403526	3.000000	92.216220
56	2	49.490654	73.524410	32.265490	0.129649	0.467565	0.932001	14.195879	3.000000	9.345362	18.329771	1.000000	0.010662	8.534665	2.000000	22.681399	0.840935	6.000000	0.040372	5.655696	5.000000	0.022387	15.581776	2.000000	0.053393	0.364598	1.000000	68.726214
57	2	49.183829	62.308417	31.413762	0.583160	0.886856	0.492724	5.367052	4.000000	73.907316	3.426825	6.000000	0.023410	7.190418	3.000000	83.543452	3.541266	5.000000	0.077862	16.723223	3.000000	0.024762	13.785510	1.000000	0.123094	1.555896	6.000000	83.148471
58	2	62.374252	28.970768	37.922603	0.378631	0.559285	0.565114	12.635128	3.000000	70.269240	9.424203	6.000000	0.011626	15.397479	6.000000	14.391354	3.368243	6.000000	0.010148	8.215705	6.000000	0.014572	9.282157	6.000000	0.011460	0.356174	1.000000	81.509790
59	2	50.744361	63.992890	11.500266	0.699719	0.490186	0.397045	11.296917	2.000000	89.709064	4.155777	3.000000	0.014648	10.722921	6.000000	78.630775	4.437899	1.000000	0.010486	15.303330	1.000000	0.044689	13.196988	5.000000	0.010563	2.804608	6.000000	32.467501
60	2	81.330936	48.453382	56.594661	0.505605	0.537249	0.640876	8.465001	4.000000	4.725195	7.937041	4.000000	0.010197	12.081693	2.000000	91.804162	2.776082	3.000000	0.011596	7.153699	6.000000	0.018936	12.965168	4.000000	0.018062	3.928021	5.000000	69.252865
61	2	31.370552	41.469698	61.934181	0.812226	0.921777	0.775641	11.206316	4.000000	56.486987	9.073990	5.000000	0.014128	1.680670	4.000000	87.795491	3.063211	4.000000	0.010404	11.252814	1.000000	0.025209	4.248340	6.000000	0.021713	4.364376	3.000000	15.739456
62	2	74.758718	48.134460	20.213709	0.570898	0.579208	0.324330	17.790108	2.000000	57.723640	1.633931	1.000000	0.116771	13.347054	5.000000	99.792285	3.404080	4.000000	0.012819	1.091156	2.000000	0.027639	17.330510	6.000000	0.233461	3.132700	3.000000	71.244742
63	1	32.147434	73.409016	47.751019	0.135792	0.246174	0.474294	0.604856	4.000000	38.792969	17.048961	2.000000	0.022237	3.633964	5.000000	91.026717	0.266489	1.000000	0.011386	1.930765	1.000000	0.010251	5.520295	1.000000	0.012581	1.445885	4.000000	40.209385
64	1	69.256252	78.898370	8.144436	0.315242	0.499282	0.940871	5.168423	3.000000	18.591687	17.901742	2.000000	0.357746	4.062246	4.000000	37.883060	3.723495	6.000000	0.011537	9.485322	1.000000	0.026430	4.961175	2.000000	0.063129	2.393885	4.000000	83.412353
65	1	79.940448	16.013921	55.594623	0.753639	0.585564	0.385116	8.009979	4.000000	47.047802	4.589937	4.000000	0.013194	4.337762	1.000000	93.841903	1.991298	1.000000	0.013766	10.600207	2.000000	0.043714	0.644338	5.000000	0.017168	4.198366	5.000000	36.926739
66	1	91.155362	95.808532	17.322319	0.805812	0.936501	0.975080	1.413794	5.000000	42.021912	15.812770	4.000000	0.010904	8.984836	2.000000	30.461880	2.423529	3.000000	0.074410	9.125046	4.000000	0.073909	10.365225	6.000000	0.013687	4.502728	4.000000	8.108019
67	1	44.524683	64.455651	45.551277	0.989613	0.236397	0.675009	8.424501	2.000000	74.700713	18.042480	1.000000	0.553051	7.401336	5.000000	2.749098	4.548158	1.000000	0.011409	3.201681	2.000000	0.104932	18.505262	6.000000	0.014337	3.490782	3.000000	90.199908
68	2	55.556997	43.618229	45.959805	0.988408	0.921882	0.354548	13.589662	1.000000	42.262027	13.366250	4.000000	0.016563	14.504698	1.000000	33.625497	2.606810	5.000000	0.065936	0.311836	2.000000	0.010743	4.986837	2.000000	0.050612	3.748913	6.000000	65.828830
69	2	86.448485	46.144493	12.382850	0.990356	0.801980	0.801780	2.388635	6.000000	68.888178	11.622370	4.000000	0.025994	11.207982	5.000000	87.711393	4.354967	5.000000	0.015567	7.868704	1.000000	0.243793	12.232032	1.000000	0.013553	2.287241	2.000000	38.643266
70	1	71.819773	87.033088	25.854245	0.434753	0.672284	0.433520	12.752092	1.000000	53.931232	18.563364	6.000000	0.032742	5.203959	2.000000	49.699614	2.048771	4.000000	0.012899	16.533704	4.000000	0.011588	7.860432	4.000000	0.013922	2.686068	6.000000	47.805303
71	1	92.350883	49.575286	5.686370	0.734488	0.999073	0.413152	3.553357	5.000000	87.319663	0.315762	1.000000	0.023485	4.610541	2.000000	36.329741	0.889213	5.000000	0.011545	16.138864	3.000000	0.021300	13.287407	6.000000	0.010867	0.923204	1.000000	47.771545
72	2	39.126091	36.264673	8.733033	0.587919	0.616064	0.594716	16.600939	1.000000	59.767590	11.454501	4.000000	0.012824	10.275414	6.000000	21.071813	1.355956	3.000000	0.012094	3.737798	4.000000	0.053240	13.589687	6.000000	0.015307	2.509320	2.000000	43.967018
73	1	49.348975	69.144872	14.445811	0.371872	0.339810	0.498618	4.240464	3.000000	64.216092	12.530449	1.000000	0.010693	10.914096	1.000000	90.531329	1.578322	1.000000	0.021273	3.393399	2.000000	0.075010	3.875652	2.000000	0.017788	1.152847	3.000000	24.077802
74	1	8.600301	95.389402	39.294011	0.188231	0.249409	0.778854	10.624967	2.000000	35.623175	14.482328	6.000000	0.011112	1.783092	1.000000	85.211374	2.499550	4.000000	0.094770	13.622532	2.000000	0.054125	13.391281	1.000000	0.015872	0.894033	6.000000	91.355926
75	1	63.781446	38.695517	18.238597	0.869395	0.338017	0.798672	10.726752	2.000000	12.261916	5.782095	3.000000	0.041530	13.494879	1.000000	17.093490	2.448035	1.000000	0.012898	7.113775	5.000000	0.011003	11.369736	5.000000	0.020141	2.712326	1.000000	97.508535
76	1	89.185914	3.008830	66.120352	0.138419	0.764533	0.539006	4.405132	4.000000	62.761387	2.367845	4.000000	0.011336	8.208573	3.000000	62.694402	0.374385	2.000000	0.017335	2.865377	1.000000	0.027035	18.091167	6.000000	0.013547	2.551321	3.000000	45.742147
77	2	8.551712	35.937727	14.895631	0.702334	0.469737	0.151958	8.446000	4.000000	28.461073	16.197115	3.000000	0.053702	6.342265	5.000000	88.261919	2.842975	2.000000	0.028347	2.273654	5.000000	0.097887	6.720633	1.000000	0.014744	3.224283	4.000000	92.894246
78	2	28.434525	54.504517	43.493572	0.753028	0.324266	0.906840	8.892059	5.000000	39.954202	0.618532	5.000000	0.074166	4.921005	4.000000	8.190294	3.627964	6.000000	0.017365	6.727690	2.000000	0.019305	17.286823	6.000000	0.126244	2.138132	6.000000	64.140089
79	2	70.173951	75.997702	82.355005	0.141912	0.318779	0.303287	3.315523	1.000000	91.540262	9.595135	6.000000	0.019926	7.064105	3.000000	30.561492	2.223661	5.000000	0.012293	6.399283	6.000000	0.143024	4.591388	5.000000	0.036189	1.101374	3.000000	27.915324
80	2	35.433307	61.621403	36.501009	0.771462	0.515006	0.924687	15.084800	1.000000	59.106085	17.014198	5.000000	0.010019	14.248587	6.000000	74.051169	2.878519	1.000000	0.011738	11.892219	3.000000	0.056702	1.619522	6.000000	0.089781	3.673211	5.000000	21.577792
81	2	35.140703	52.548500	28.931374	0.453277	0.387613	0.608977	1.933945	1.000000	39.805371	14.066878	2.000000	0.012101	3.856260	5.000000	46.175570	1.143393	5.000000	0.012094	5.088994	6.000000	0.020001	14.180824	2.000000	0.049893	1.691766	1.000000	48.663226
82	2	89.770010	85.426547	62.887630	0.795311	0.262689	0.301633	12.250335	6.000000	96.491194	9.605635	3.000000	0.018065	4.550914	3.000000	12.551009	4.122899	5.000000	0.012642	1.338373	2.000000	0.043002	17.486672	2.000000	0.031949	4.148514	5.000000	43.229136
83	2	11.075058	17.715670	9.984269	0.967578	0.969200	0.630597	11.575189	1.000000	81.575503	17.898187	3.000000	0.014531	18.473129	1.000000	65.302433	3.432847	3.000000	0.010299	15.424537	2.000000	0.011829	18.049203	6.000000	0.020807	1.081164	5.000000	52.777965
84	2	45.110501	6.592224	86.931802	0.461215	0.476265	0.530877	7.311123	1.000000	77.014804	4.216406	1.000000	0.017619	3.810844	2.000000	58.737890	3.641026	5.000000	0.023873	17.740142	5.000000	0.014252	4.108494	4.000000	0.063059	1.997377	5.000000	71.572577
85	2	57.737868	22.519944	85.007833	0.210833	0.707285	0.463424	13.536091	5.000000	24.427884	16.860731	6.000000	0.014221	3.564692	6.000000	1.928407	3.235680	2.000000	0.014369	6.446830	2.000000	0.010497	3.621368	1.000000	0.013540	2.439797	1.000000	17.132977
86	1	98.977943	85.978136	36.294337	0.615628	0.255763	0.649146	14.274480	1.000000	76.477650	14.124688	2.000000	0.015980	15.092197	2.000000	48.257077	1.221108	1.000000	0.046257	2.603929	4.000000	0.013038	13.596493	2.000000	0.037922	4.320884	6.000000	83.036084
87	2	6.244683	14.006153	80.588194	0.457894	0.756247	0.889012	6.909293	4.000000	31.129749	12.703408	3.000000	0.030844	1.313517	1.000000	47.186788	1.452442	1.000000	0.050162	0.971252	6.000000	0.072356	2.175448	5.000000	0.139947	1.744464	4.000000	10.640350
88	2	51.969305	74.265106	67.698062	0.343726	0.987065	0.348102	10.689086	2.000000	13.050096	6.050685	6.000000	0.046356	4.999704	3.000000	8.666137	2.014711	5.000000	0.020283	16.554321	4.000000	0.025170	8.864826	1.000000	0.013926	0.269251	5.000000	39.000108
89	1	75.608192	71.134291	20.980849	0.348800	0.299871	0.491437	5.314312	5.000000	64.523695	6.138481	1.000000	0.012932	2.367668	6.000000	27.636453	0.736614	2.000000	0.019859	4.688045	1.000000	0.026904	0.341141	3.000000	0.011723	3.772188	3.000000	19.233296
90	2	9.762859	65.144923	1.724956	0.297235	0.961837	0.443787	4.617251	6.000000	10.149117	16.088142	6.000000	0.057884	14.498181	6.000000	94.774886	2.485167	4.000000	0.020668	0.368431	1.000000	0.036172	0.665468	2.000000	0.024179	1.701147	4.000000	3.276850
91	1	50.485202	69.310675	69.608311	0.324384	0.405467	0.462402	13.900609	2.000000	12.865801	13.479937	2.000000	0.012605	10.604061	4.000000	82.958254	1.767177	5.000000	0.219836	10.406690	4.000000	0.015483	7.004285	4.000000	0.013046	2.041147	3.000000	4.433421
92	1	63.811634	95.795001	23.916051	0.510588	0.694376	0.756255	12.293525	3.000000	4.592096	9.182670	6.000000	0.013965	8.521405	4.000000	7.376541	2.965102	2.000000	0.010151	5.890637	2.000000	0.023804	6.624963	1.000000	0.045497	4.167761	3.000000	66.017252
93	2	74.679868	65.842068	80.369985	0.879534	0.775833	0.336743	10.445300	1.000000	75.430089	8.597423	5.000000	0.016497	7.420144	4.000000	47.418773	4.221273	3.000000	0.014593	8.994364	6.000000	0.029732	11.330188	1.000000	0.015196	3.930075	2.000000	37.937109
94	1	71.022978	42.673529	42.049251	0.118747	0.680841	0.709802	9.741508	1.000000	40.066697	18.517217	3.000000	0.040537	13.541384	3.000000	34.203645	0.445885	4.000000	0.027074	8.085418	5.000000	0.051397	3.738845	3.000000	0.011312	3.466050	1.000000	59.650992
95	2	8.070052	32.008939	42.509540	0.610168	0.974423	0.937132	6.351470	6.000000	47.293936	7.347812	5.000000	0.015331	3.605998	6.000000	88.290036	0.886592	6.000000	0.017691	11.497387	3.000000	0.012003	0.724123	1.000000	0.013948	0.461184	6.000000	76.087147
96	1	90.068733	77.204814	46.740806	0.226645	0.635156	0.449648	4.125570	6.000000	59.339974	17.699609	2.000000	0.012072	0.392113	2.000000	43.656062	3.406266	3.000000	0.027588	0.331543	2.000000	0.032779	11.530923	2.000000	0.035080	1.590927	2.000000	59.535142
97	1	33.085229	3.869531	3.225244	0.600841	0.264601	0.825979	2.895070	2.000000	45.991443	12.565714	5.000000	0.013420	3.472316	4.000000	72.118499	2.603160	5.000000	0.034213	4.109946	3.000000	0.104615	2.187194	2.000000	0.040576	3.591406	3.000000	82.066733
98	1	74.892904	91.418924	17.163607	0.151358	0.117438	0.889169	5.991037	1.000000	55.142634	2.103877	2.000000	0.033392	8.562793	4.000000	24.316784	2.106899	1.000000	0.012119	9.942706	5.000000	0.019453	5.023843	6.000000	0.012685	0.243081	2.000000	79.070615
99	1	96.674206	55.762065	2.759900	0.129316	0.273941	0.547589	16.579557	2.000000	59.650245	15.733496	6.000000	0.020273	16.519015	3.000000	42.675592	3.832821	1.000000	0.010639	16.211996	2.000000	0.012060	3.863705	4.000000	0.010475	3.357530	6.000000	26.419144
100	2	28.883153	77.338054	36.281628	0.632930	0.932481	0.503132	1.168362	5.000000	65.192286	7.376251	5.000000	0.015020	11.115109	5.000000	74.932161	2.116562	2.000000	0.031688	8.989184	6.000000	0.060938	2.120282	2.000000	0.010367	3.655614	5.000000	12.707897
