11	1	19.061227	57.757000	49.365296	0.545210	0.617596	0.529059	4.788829	1.000000	95.893266	55.983461	1.000000	6.750504	2.043377	2.000000	15.018905	3.406448	6.000000	0.017341	4.416814	1.000000	26.484368	9.349635	3.000000	0.012518
12	2	99.740083	88.704418	9.126180	0.110462	0.208464	0.342243	3.212384	4.000000	76.445111	30.723298	6.000000	53.903770	11.974143	3.000000	77.178513	33.382867	1.000000	0.111352	7.236276	4.000000	86.030527	12.568598	1.000000	0.014033
13	1	77.555184	26.469579	85.758054	0.656529	0.920604	0.603829	5.905411	1.000000	37.887453	52.766166	1.000000	73.048186	17.267407	1.000000	6.352271	45.807719	5.000000	0.051600	4.129856	2.000000	62.429105	6.525604	6.000000	0.014951
14	1	4.952557	63.261342	27.347859	0.628991	0.421667	0.669088	5.485387	2.000000	35.088359	24.454330	5.000000	34.587073	2.897162	5.000000	51.615994	22.165184	1.000000	0.014598	1.029508	2.000000	79.710162	3.154100	5.000000	0.015232
15	1	18.931169	19.897096	81.296414	0.352054	0.708110	0.194494	6.253950	4.000000	61.120506	51.757790	4.000000	61.854754	13.650340	4.000000	68.715768	33.393817	5.000000	0.031256	0.621223	4.000000	83.877473	7.084151	4.000000	0.044548
16	2	27.459030	10.918186	18.551693	0.579730	0.404855	0.158409	3.002642	5.000000	72.985344	26.588586	1.000000	26.401944	18.675097	1.000000	94.446386	42.647511	1.000000	0.035712	2.912244	6.000000	83.137504	13.078017	1.000000	0.025251
17	2	80.305953	45.165385	61.092719	0.565162	0.584894	0.213536	1.623412	3.000000	39.750098	4.265262	1.000000	31.370319	6.868678	6.000000	63.712288	47.456138	5.000000	0.017019	5.887906	6.000000	80.124454	9.990514	4.000000	0.010004
18	1	26.814147	23.085960	29.247954	0.152628	0.415367	0.494566	6.483359	6.000000	23.683002	9.388355	2.000000	38.811561	4.513173	1.000000	94.307858	1.238647	1.000000	0.049417	1.192640	3.000000	86.936984	14.774461	6.000000	0.018959
19	1	2.521761	87.507180	55.326679	0.899119	0.821632	0.967768	7.175549	3.000000	33.629651	47.743076	4.000000	48.223167	1.059839	4.000000	22.833881	53.758331	1.000000	0.014135	0.325293	6.000000	73.403349	4.333299	4.000000	0.024010
20	2	92.691292	60.210922	65.238381	0.498138	0.333180	0.707090	5.788732	6.000000	53.636474	27.832380	1.000000	70.843566	16.514372	5.000000	46.270097	39.039531	1.000000	0.022826	4.508494	5.000000	76.222873	1.210752	1.000000	0.011877
21	1	24.249919	13.859764	30.462262	0.786161	0.333440	0.857824	1.321739	2.000000	73.370620	6.907906	6.000000	71.643426	2.059653	1.000000	43.255499	23.228529	4.000000	0.021225	1.824982	6.000000	31.125756	7.119167	5.000000	0.012765
22	2	32.624295	42.511234	5.192036	0.809500	0.286808	0.145058	2.760784	3.000000	64.159823	30.114760	6.000000	43.700297	17.555652	4.000000	98.713871	20.049691	2.000000	0.010341	1.755102	6.000000	58.049973	7.988484	1.000000	0.038007
23	1	29.598054	1.141917	38.595836	0.443170	0.614373	0.137794	3.425041	1.000000	19.338732	23.036659	6.000000	63.151035	4.820771	2.000000	99.455127	27.131208	4.000000	0.023199	1.561100	3.000000	63.557691	3.609557	3.000000	0.021873
24	1	83.995324	19.663268	50.729216	0.759058	0.867530	0.646600	0.893953	5.000000	5.042545	54.267506	1.000000	89.681453	4.857156	6.000000	12.986844	8.861713	6.000000	0.074749	3.906327	1.000000	92.391691	15.033076	1.000000	0.094097
25	1	53.493891	51.866882	86.988511	0.299201	0.764522	0.830525	3.896647	3.000000	5.826771	10.987358	1.000000	80.460323	16.716824	1.000000	23.000797	51.118834	6.000000	0.010655	3.380301	6.000000	62.215120	18.328078	6.000000	0.010811
26	1	67.770857	59.306834	35.080344	0.295603	0.430970	0.599350	5.648078	4.000000	18.364915	47.046112	6.000000	36.394417	18.173134	4.000000	43.962888	3.269034	1.000000	0.012007	1.825106	3.000000	91.102040	17.005853	5.000000	0.013544
27	2	50.853563	50.121451	20.977745	0.948053	0.755629	0.975682	4.832742	2.000000	49.740529	15.736038	3.000000	69.924467	12.126981	1.000000	56.081533	45.514805	2.000000	0.012320	7.347348	5.000000	95.594785	3.305189	4.000000	0.013534
28	2	6.121979	56.967110	28.786509	0.325340	0.242345	0.148099	2.902942	2.000000	58.036109	1.110717	4.000000	49.977220	2.488181	2.000000	95.822915	36.476439	1.000000	0.022100	7.320625	4.000000	60.715632	16.857162	1.000000	0.013908
29	2	66.883116	82.519834	39.681420	0.457319	0.307424	0.459265	3.346617	1.000000	44.541793	45.457553	6.000000	67.021852	8.637775	4.000000	31.476350	49.479164	1.000000	0.231726	5.965790	6.000000	85.830780	4.714220	3.000000	0.025945
30	1	1.529907	7.669421	74.042617	0.556544	0.262656	0.975047	2.293928	4.000000	69.140166	46.169749	2.000000	59.990611	13.586102	6.000000	27.005597	37.556720	1.000000	0.743216	1.167090	2.000000	68.842235	9.299955	6.000000	0.026891
31	1	97.259693	31.962626	57.804878	0.530268	0.323629	0.163151	2.372600	2.000000	43.936986	19.653716	3.000000	12.197187	19.046495	4.000000	68.104302	50.700275	1.000000	0.037162	0.678167	5.000000	16.560934	10.239026	5.000000	0.035358
32	1	80.109841	67.174513	67.226012	0.446521	0.140685	0.415657	2.842132	3.000000	66.819058	3.564766	5.000000	76.069409	3.462690	5.000000	3.995238	56.464655	4.000000	0.020366	1.316309	4.000000	85.879419	15.448457	5.000000	0.081162
33	1	31.448023	44.667559	72.059185	0.128175	0.637739	0.660916	0.864184	3.000000	89.077401	27.114920	5.000000	18.872518	5.814902	5.000000	35.571326	59.622170	6.000000	0.011439	0.095393	3.000000	8.116186	3.736291	4.000000	0.282232
34	1	43.174959	38.237586	79.543041	0.875320	0.623106	0.514934	0.609210	1.000000	11.064408	22.626919	2.000000	39.641684	15.781387	6.000000	13.312614	32.945818	2.000000	0.011764	4.887390	4.000000	60.523138	4.459791	3.000000	0.020133
35	2	11.734618	53.946107	50.916000	0.758123	0.856542	0.231846	0.483782	4.000000	54.603581	35.442359	4.000000	59.426716	13.655445	2.000000	35.821076	40.761648	3.000000	0.011566	6.370367	3.000000	52.599684	16.711563	1.000000	0.010421
36	2	28.509354	27.842586	53.391201	0.563257	0.729906	0.951803	2.884432	5.000000	48.542861	3.383394	2.000000	12.752884	14.854098	3.000000	19.952095	44.189111	2.000000	0.018677	6.489718	1.000000	60.832966	12.526856	4.000000	0.141503
37	1	55.445239	83.051799	86.909726	0.314040	0.533384	0.202263	5.967745	3.000000	88.775425	12.543696	5.000000	38.634693	1.246900	5.000000	33.438559	36.401001	1.000000	0.044633	2.294880	5.000000	25.470129	9.227532	3.000000	0.023243
38	2	76.839909	4.917704	39.014872	0.539019	0.244868	0.382552	2.867260	2.000000	95.941434	58.868126	3.000000	55.231673	2.471014	5.000000	38.664002	44.198754	6.000000	0.015023	3.952650	1.000000	38.087907	7.136493	2.000000	0.011184
39	2	55.013960	77.328830	21.587304	0.289118	0.670351	0.312290	5.260142	5.000000	50.052649	16.688668	2.000000	24.085524	12.997076	4.000000	2.726050	30.421090	4.000000	0.397516	5.845020	4.000000	60.201472	14.086473	5.000000	0.010860
40	1	91.434266	72.521409	48.034570	0.360759	0.666800	0.518310	6.210403	5.000000	53.136659	38.148051	6.000000	39.401918	7.638978	6.000000	93.223505	14.540866	6.000000	0.013722	3.783059	5.000000	95.034961	7.090321	5.000000	0.012156
41	2	79.556022	77.451946	33.477556	0.213728	0.221896	0.721624	4.776082	6.000000	55.358811	11.515251	5.000000	15.143270	12.516380	4.000000	87.107912	50.226973	1.000000	0.026174	3.816561	5.000000	62.463360	11.640373	4.000000	0.010371
42	2	53.408916	33.677779	2.410198	0.639556	0.152362	0.117244	3.638261	3.000000	27.287809	52.948497	4.000000	50.492318	12.609013	5.000000	55.839734	58.492894	3.000000	0.025713	6.368468	6.000000	84.633141	13.741031	5.000000	0.011637
43	1	2.150300	24.550471	4.144256	0.900537	0.236071	0.405699	3.915610	5.000000	42.660291	11.304571	1.000000	58.418053	11.933648	3.000000	29.498618	36.969993	1.000000	0.052635	4.941174	4.000000	83.621055	6.834620	6.000000	0.014187
44	2	87.170083	48.915945	87.183491	0.906965	0.812126	0.557575	4.442738	5.000000	14.614317	31.871871	5.000000	39.300528	4.479053	6.000000	40.243973	20.454218	3.000000	0.035651	2.084996	1.000000	7.751503	15.042278	2.000000	0.095891
45	1	46.373371	62.096700	44.989536	0.778887	0.898437	0.395948	1.759496	4.000000	6.012204	12.055056	4.000000	56.664839	8.457897	6.000000	89.699290	7.268567	6.000000	0.065932	4.210350	1.000000	14.566858	7.986296	2.000000	0.129453
46	1	79.196285	86.242644	44.484655	0.124995	0.202697	0.748590	3.894263	1.000000	73.842197	34.306671	3.000000	13.186700	10.923011	6.000000	48.407027	20.759987	1.000000	0.070854	0.513329	6.000000	47.191846	8.234525	6.000000	0.059277
47	1	91.873002	62.673610	35.886199	0.384047	0.888089	0.889704	5.463263	3.000000	71.622889	51.682717	1.000000	73.966610	11.336886	6.000000	32.187452	3.557014	6.000000	0.032876	3.622646	1.000000	72.224472	1.448318	1.000000	0.035531
48	1	88.060276	20.266414	66.217927	0.468447	0.834345	0.586020	7.051824	5.000000	18.927551	13.051885	3.000000	7.896702	18.506824	6.000000	2.236318	59.434414	2.000000	0.017570	6.848420	6.000000	84.412420	15.528702	2.000000	0.045097
49	3	15.365353	43.866479	27.164187	0.609902	0.724769	0.944539	3.012780	5.000000	23.947406	15.164881	4.000000	78.591923	5.135055	5.000000	59.098145	33.186696	3.000000	0.010607	0.745832	3.000000	49.738173	6.599092	1.000000	0.017660
50	1	83.498379	45.809302	53.587135	0.304855	0.808301	0.351957	5.572580	3.000000	9.550955	48.101391	3.000000	45.904340	11.890108	3.000000	62.395869	26.200729	6.000000	0.010317	0.240492	6.000000	67.697762	3.699051	6.000000	0.014752
51	1	82.050697	98.100984	70.233128	0.108429	0.172348	0.664082	4.259255	5.000000	47.907705	38.111693	1.000000	11.206876	4.552043	3.000000	65.847210	14.017918	5.000000	0.029071	0.795477	3.000000	32.009809	12.633716	1.000000	0.046079
52	1	1.374840	82.667192	71.913149	0.266067	0.583955	0.929835	3.829887	5.000000	98.158931	30.921787	3.000000	4.061872	9.594403	5.000000	99.722850	19.853894	5.000000	0.031989	0.138462	5.000000	46.736284	18.255582	1.000000	0.011965
53	2	73.971975	28.423545	9.651905	0.186356	0.855376	0.164793	2.469002	6.000000	81.287084	3.013922	1.000000	3.538529	5.862041	5.000000	70.408786	41.746952	5.000000	0.011375	4.670901	4.000000	86.527676	9.601730	6.000000	0.075102
54	1	99.531864	98.890931	7.833824	0.175984	0.642526	0.848707	4.158255	1.000000	48.437741	17.516511	1.000000	22.951352	17.552689	3.000000	74.602299	30.700432	1.000000	0.014896	2.033083	6.000000	49.494513	6.847200	5.000000	0.013414
55	2	86.170932	15.000035	80.720298	0.844878	0.416336	0.342036	7.132024	4.000000	76.959212	56.205235	3.000000	1.977808	1.189021	6.000000	14.353837	8.252843	5.000000	0.024974	3.852916	4.000000	88.582256	10.793883	3.000000	0.010391
56	1	73.340734	88.448867	55.839730	0.766979	0.230764	0.181807	5.922969	4.000000	46.590502	34.399288	5.000000	95.952684	9.331412	6.000000	74.102888	37.887276	3.000000	0.138319	5.461338	1.000000	35.402032	16.019858	3.000000	0.011344
57	2	49.565285	85.558817	52.430483	0.317917	0.473838	0.817124	2.405734	6.000000	70.760674	15.942342	5.000000	64.579404	15.974914	1.000000	56.279596	8.705025	3.000000	0.032652	4.372490	3.000000	40.565160	6.208602	4.000000	0.032965
58	2	99.395048	48.236798	29.537281	0.636888	0.507845	0.171004	1.064646	5.000000	78.446673	43.588046	5.000000	53.521144	14.138374	2.000000	64.651039	44.877201	5.000000	0.051506	5.407420	6.000000	94.110931	16.843946	1.000000	0.019263
59	2	54.473950	28.799716	15.874120	0.227428	0.836981	0.390352	5.068892	2.000000	8.713590	31.443498	4.000000	43.131441	14.257036	2.000000	67.827818	51.251561	6.000000	0.011796	4.885966	3.000000	99.377713	8.350016	6.000000	0.011923
60	2	42.884452	88.303165	56.800459	0.766345	0.344846	0.823422	0.685543	3.000000	26.012285	17.203061	1.000000	36.431905	13.122829	5.000000	47.094462	11.473681	5.000000	0.077858	1.177128	5.000000	98.268699	6.888385	2.000000	0.034774
61	2	77.940982	97.364698	4.171757	0.926263	0.299497	0.104203	6.127254	3.000000	51.583750	18.277002	4.000000	51.871385	1.821130	3.000000	12.968108	4.118666	2.000000	0.013124	5.198922	5.000000	10.074687	9.005559	3.000000	0.010115
62	2	64.274115	64.356784	41.731004	0.549304	0.880306	0.902692	3.268697	4.000000	73.836795	28.363721	4.000000	79.038283	11.320569	4.000000	40.709265	26.017627	2.000000	0.322770	2.220202	5.000000	28.774140	8.310566	5.000000	0.029399
63	2	18.761555	87.566200	30.538237	0.587672	0.618145	0.921679	4.943332	6.000000	64.238120	14.169478	1.000000	64.834862	3.636481	3.000000	47.125431	56.192221	6.000000	0.032143	3.934237	2.000000	96.873029	11.950420	2.000000	0.010011
64	1	87.983573	87.601453	94.426642	0.314019	0.105771	0.399635	2.691328	2.000000	15.714528	34.169038	5.000000	19.145195	8.568394	2.000000	50.988287	34.385933	4.000000	0.010647	1.658580	2.000000	46.283996	4.887343	2.000000	0.030414
65	1	96.868159	39.287087	63.312288	0.713962	0.720743	0.357332	0.168744	5.000000	64.995167	51.822051	3.000000	67.419108	3.140038	1.000000	58.974513	45.619847	5.000000	0.022330	2.073786	1.000000	76.667968	4.793236	3.000000	0.037463
66	2	96.897333	65.292922	38.740173	0.544328	0.993977	0.247771	6.152753	5.000000	97.343675	39.317558	6.000000	73.611628	15.818930	2.000000	49.337508	33.586212	4.000000	0.035141	2.117066	5.000000	42.581475	9.934181	4.000000	0.011726
67	1	2.068160	20.020885	9.579048	0.767030	0.669669	0.172179	2.333881	2.000000	11.081062	43.754099	2.000000	75.854131	18.292640	6.000000	47.976581	9.034794	2.000000	0.029861	0.268676	5.000000	76.882399	18.651764	6.000000	0.011025
68	2	42.659823	21.141751	76.523744	0.733432	0.505461	0.528817	7.307974	2.000000	14.348782	31.551767	1.000000	12.619115	13.010079	2.000000	74.571292	15.161248	1.000000	0.010484	2.931485	2.000000	10.067853	3.925877	1.000000	0.027506
69	1	76.999789	21.300072	67.239914	0.633900	0.644226	0.192966	1.937250	4.000000	77.319033	30.568299	2.000000	75.734101	0.605801	5.000000	42.670768	51.968537	5.000000	0.027170	5.214516	5.000000	34.504735	3.200139	1.000000	0.013882
70	1	66.056861	98.164699	80.446036	0.234155	0.272395	0.356987	1.964063	1.000000	25.721097	1.438259	4.000000	26.897021	14.382421	2.000000	70.514848	40.366016	5.000000	0.010166	2.037465	5.000000	83.450195	13.924795	2.000000	0.017189
71	1	63.281977	75.553655	72.778278	0.163521	0.830341	0.545663	0.397099	1.000000	7.302207	57.837986	4.000000	79.267490	7.982018	3.000000	26.501024	52.057301	1.000000	0.017399	1.403963	6.000000	85.595729	15.172355	4.000000	0.082114
72	1	70.103297	2.305360	30.046010	0.286349	0.618658	0.853023	4.164967	3.000000	11.479191	28.653165	3.000000	65.995847	3.094195	6.000000	25.122848	35.913662	6.000000	0.024382	2.801195	5.000000	67.183015	9.100644	5.000000	0.011367
73	1	61.144735	5.841228	21.865531	0.979561	0.221415	0.284491	5.686279	5.000000	66.140502	22.028073	5.000000	65.515831	12.056258	3.000000	14.348870	13.349203	2.000000	0.012306	5.945238	2.000000	38.448010	5.880640	2.000000	0.014615
74	1	61.615314	97.939401	22.978259	0.748786	0.535239	0.910878	1.796390	2.000000	40.332131	0.801714	5.000000	2.412167	17.807569	4.000000	5.498671	2.660137	2.000000	0.031539	2.273452	5.000000	50.784156	15.573522	2.000000	0.010761
75	1	48.203191	95.208531	47.961486	0.122785	0.493526	0.354369	5.000023	4.000000	83.601236	54.725172	1.000000	39.069179	3.628339	3.000000	58.004405	43.337439	1.000000	0.013051	0.720531	3.000000	13.158453	1.621044	5.000000	0.012030
76	2	44.626373	32.088197	55.698448	0.599997	0.567182	0.294664	7.182912	2.000000	29.123485	13.027689	6.000000	50.037808	7.877685	6.000000	22.698454	50.312290	3.000000	0.066563	2.578975	6.000000	40.135045	4.311832	3.000000	0.038259
77	2	22.408249	5.158636	26.706562	0.391435	0.766432	0.978358	4.615078	6.000000	3.338993	53.975289	3.000000	1.165409	13.663337	2.000000	30.502566	52.662851	6.000000	0.023162	2.143191	3.000000	74.392583	13.980806	1.000000	0.010379
78	1	37.399539	18.975808	79.526955	0.646914	0.898628	0.278155	2.035467	4.000000	53.047215	44.609662	3.000000	96.240024	15.645179	4.000000	42.763600	46.066158	2.000000	0.510125	3.175065	3.000000	58.200992	4.730841	3.000000	0.016889
79	2	55.413568	74.957166	26.542282	0.751975	0.521309	0.306937	3.485650	5.000000	77.930588	44.257141	3.000000	17.865456	11.679277	6.000000	39.307768	57.960851	5.000000	0.069823	5.491996	3.000000	60.532698	10.401430	6.000000	0.011351
80	2	65.320406	32.500690	26.228219	0.932476	0.939432	0.737858	2.671319	4.000000	17.483045	20.343227	1.000000	42.797311	1.028021	4.000000	75.464441	4.113171	3.000000	0.029473	1.503109	4.000000	79.728383	3.348283	2.000000	0.021682
81	2	75.434277	97.846075	34.563498	0.697887	0.284456	0.962630	1.292528	3.000000	83.277319	44.170070	4.000000	14.376524	15.417347	6.000000	41.952044	59.562250	2.000000	0.024710	4.763379	2.000000	18.327114	9.135330	2.000000	0.767640
82	1	17.215129	8.020759	71.924520	0.284587	0.494632	0.197663	6.088314	1.000000	91.438476	41.867062	1.000000	86.018109	17.485110	5.000000	63.274980	11.177325	6.000000	0.010983	3.195788	6.000000	57.199256	0.628080	5.000000	0.033960
83	1	30.577518	97.228981	80.150899	0.164808	0.826280	0.243132	1.825027	2.000000	44.144291	38.115823	2.000000	47.057107	2.516342	1.000000	57.790550	14.239770	3.000000	0.010707	1.330090	5.000000	57.423536	2.039343	1.000000	0.023912
84	1	57.750401	52.968859	62.957230	0.661325	0.884297	0.300159	3.909794	1.000000	89.774528	14.458683	3.000000	18.965906	6.115202	1.000000	41.661121	42.841365	1.000000	0.054875	2.603913	2.000000	75.036953	7.559423	6.000000	0.183240
85	1	90.664054	86.058654	4.081092	0.219135	0.378623	0.396707	1.882395	5.000000	65.328570	24.361646	5.000000	97.953753	1.949369	3.000000	46.489956	49.543815	2.000000	0.052207	1.453463	2.000000	37.175405	16.425821	3.000000	0.010589
86	2	47.017461	52.433472	98.278485	0.113853	0.464467	0.949365	1.800934	3.000000	60.177751	40.681757	4.000000	90.914995	6.631276	5.000000	90.463964	14.376602	1.000000	0.019411	7.405290	1.000000	67.819167	14.833376	3.000000	0.013631
87	2	79.783849	37.057702	42.546269	0.612595	0.416084	0.519941	1.084909	2.000000	78.207168	58.108968	6.000000	40.276670	17.063229	4.000000	12.866263	43.904919	1.000000	0.010905	1.885156	3.000000	57.459003	18.855762	6.000000	0.542876
88	2	40.618709	90.794281	65.042690	0.506656	0.576713	0.741330	0.898864	3.000000	76.162558	36.996905	2.000000	57.240185	4.765306	3.000000	70.504135	1.124605	2.000000	0.022771	0.422286	1.000000	12.984924	7.047429	4.000000	0.010106
89	1	2.123057	4.099643	17.679886	0.888730	0.301460	0.913894	4.955637	1.000000	10.734432	13.006436	2.000000	39.527371	10.175471	4.000000	44.939406	59.021457	1.000000	0.026772	6.312829	2.000000	15.701668	9.163253	3.000000	0.015698
90	1	69.427876	63.639168	72.239028	0.841991	0.469941	0.163189	2.693451	5.000000	66.984226	54.274253	4.000000	31.897158	2.482052	2.000000	59.680642	0.826196	5.000000	0.067301	6.455803	3.000000	84.377075	8.693180	3.000000	0.017367
91	1	91.995481	41.476476	35.187026	0.190871	0.813274	0.292133	0.856724	2.000000	58.409302	22.541683	2.000000	41.258896	16.929959	1.000000	62.331187	52.878492	2.000000	0.010539	5.254194	2.000000	47.782783	18.023552	6.000000	0.011807
92	2	26.875678	4.776916	71.342178	0.572523	0.181420	0.367626	1.500215	6.000000	82.379697	56.256991	1.000000	11.993831	13.946624	2.000000	95.206669	23.792543	3.000000	0.010250	4.619020	4.000000	94.602054	18.873335	4.000000	0.024390
93	2	25.710765	17.395259	9.727650	0.487915	0.388282	0.908467	0.572748	3.000000	58.385467	11.984783	1.000000	7.566626	6.969017	6.000000	49.190101	25.291760	6.000000	0.027407	2.077786	3.000000	17.172437	12.965733	1.000000	0.013351
94	1	64.455611	63.311857	83.567902	0.763499	0.850555	0.112123	0.246363	5.000000	70.336171	5.072713	4.000000	62.596391	8.520579	4.000000	40.194292	35.734528	1.000000	0.017655	3.054581	2.000000	25.097685	18.097941	4.000000	0.042480
95	2	78.988812	2.528616	97.353209	0.962333	0.258808	0.854215	2.063534	3.000000	12.836692	50.845294	2.000000	8.944467	12.056502	3.000000	16.676520	14.440557	4.000000	0.015318	2.550917	5.000000	62.428081	4.120317	2.000000	0.022422
96	2	91.473232	54.676035	65.615398	0.242215	0.654829	0.660973	6.441938	5.000000	48.804348	39.860361	6.000000	54.078060	11.333167	2.000000	53.906497	30.196495	1.000000	0.010809	3.517133	2.000000	98.755431	1.082807	1.000000	0.025226
97	1	86.335218	72.531033	87.727023	0.605308	0.360802	0.688818	2.432295	1.000000	65.687850	24.219308	6.000000	77.411980	15.892464	4.000000	94.665985	35.232947	3.000000	0.046365	1.055816	3.000000	14.772184	18.281469	3.000000	0.024087
98	2	25.874620	55.775547	7.757753	0.660520	0.788781	0.116691	6.717127	5.000000	33.062570	16.993147	3.000000	90.355792	1.548229	2.000000	45.565332	52.682993	2.000000	0.117440	5.159554	4.000000	37.692738	0.976247	1.000000	0.163295
99	2	95.232695	87.813162	48.790232	0.385576	0.972655	0.539939	5.161982	3.000000	51.451979	1.708806	3.000000	73.982501	16.804073	6.000000	39.505163	52.395307	3.000000	0.011726	4.059575	4.000000	63.637450	10.178262	6.000000	0.018938
100	1	26.382203	56.282429	8.079505	0.470808	0.991813	0.782486	3.847935	1.000000	37.405856	57.514135	6.000000	81.858620	15.095649	4.000000	65.463656	33.682977	5.000000	0.010187	5.619877	3.000000	68.234317	14.897781	3.000000	0.012885
