33	1	40.708757	99.147514	54.899031	0.233463	0.632977	0.955140	2.908613	4.000000	0.016598	3.633936	5.000000	0.011567	10.553161	1.000000	0.013199	0.790651	3.000000	0.017510	0.832794	2.000000	0.010469	11.807044	1.000000	0.123113	0.249004	6.000000	0.042792	4.865840	2.000000	54.638177
34	1	47.643126	98.796924	76.691041	0.376856	0.482671	0.113029	0.781628	5.000000	0.615983	2.238132	6.000000	0.011242	13.969441	2.000000	0.016960	1.117055	5.000000	0.013392	3.189612	2.000000	0.340111	14.866225	2.000000	0.032312	2.704587	1.000000	0.025617	1.376027	2.000000	58.219711
35	2	51.241043	10.145508	50.090808	0.987367	0.112723	0.802594	0.655660	3.000000	0.018016	1.939075	1.000000	0.042157	7.616589	1.000000	0.010496	1.886571	3.000000	0.018471	1.650978	1.000000	0.014303	14.587705	4.000000	0.038754	2.211632	3.000000	0.029459	9.457976	5.000000	60.821739
36	1	65.017422	44.952780	76.239622	0.703698	0.878581	0.438652	2.241002	6.000000	0.010693	1.701710	5.000000	0.012042	3.478273	2.000000	0.045717	1.960752	3.000000	0.018910	2.918485	1.000000	0.197572	17.123400	5.000000	0.048840	3.780820	1.000000	0.015835	11.780899	5.000000	2.032150
37	1	2.150360	8.841461	54.575079	0.546591	0.519369	0.779436	1.921240	2.000000	0.016513	2.695129	6.000000	0.011193	13.484141	2.000000	0.018244	2.014497	2.000000	0.014872	0.756943	2.000000	0.014177	8.726034	1.000000	0.012623	1.821985	2.000000	0.011979	0.219757	3.000000	76.414358
38	2	4.722550	98.199604	22.710458	0.229456	0.602468	0.350275	1.296075	2.000000	0.078989	3.214262	1.000000	0.102248	15.575398	4.000000	0.010132	1.190371	5.000000	0.017520	1.269852	3.000000	0.013391	19.305660	5.000000	0.027230	1.414321	1.000000	0.010819	18.888140	3.000000	43.964721
39	1	33.936422	7.121011	66.310611	0.977378	0.965435	0.812031	1.095315	6.000000	0.013775	3.332204	5.000000	0.028712	17.542053	2.000000	0.012585	2.068692	4.000000	0.013025	0.669901	1.000000	0.039660	6.266133	6.000000	0.013936	2.544833	2.000000	0.034703	7.904038	2.000000	82.982850
40	3	62.162820	98.727377	37.754269	0.996408	0.131659	0.249882	1.216607	2.000000	0.023666	3.331676	3.000000	0.124363	0.805490	6.000000	0.012598	1.018870	2.000000	0.010011	0.421527	6.000000	0.011116	4.787961	2.000000	0.322065	2.910988	6.000000	0.036679	9.937890	6.000000	99.120701
41	2	59.546016	34.899184	37.066051	0.636419	0.680679	0.506696	3.181488	5.000000	0.060133	1.719031	6.000000	0.017623	1.145375	4.000000	0.020492	1.419689	5.000000	0.016501	3.895931	5.000000	0.010014	9.130800	3.000000	0.020666	2.970535	3.000000	0.021088	2.923254	5.000000	80.416402
42	1	26.876746	48.984210	5.167210	0.953682	0.490985	0.989320	3.199997	1.000000	0.034591	0.573481	5.000000	0.014344	11.885718	1.000000	0.014180	0.692814	4.000000	0.175149	4.020499	5.000000	0.031176	10.625737	1.000000	0.072191	2.558349	3.000000	0.106477	4.396196	3.000000	63.208027
43	2	96.627238	77.516058	71.709235	0.703613	0.560915	0.599479	3.549169	2.000000	0.012933	1.155185	1.000000	0.014762	2.466824	3.000000	0.012842	0.300714	5.000000	0.012401	0.561357	4.000000	0.036764	6.870984	2.000000	0.039897	1.217827	3.000000	0.028471	16.894282	5.000000	21.851880
44	2	77.116955	90.263016	90.306057	0.247085	0.556802	0.528641	0.124412	6.000000	0.028915	0.493963	6.000000	0.275721	11.907680	2.000000	0.014230	2.405924	5.000000	0.026243	0.265003	4.000000	0.049268	18.524509	4.000000	0.022353	0.994673	1.000000	0.016402	19.305127	5.000000	15.777221
45	2	46.569113	1.248927	23.759007	0.800633	0.498418	0.872581	2.622717	4.000000	0.017283	0.840697	2.000000	0.026572	2.001481	3.000000	0.017989	4.028127	2.000000	0.039090	1.168807	5.000000	0.091796	10.553438	2.000000	0.061839	2.974132	5.000000	0.015671	2.842495	6.000000	37.727211
46	2	34.752420	69.260400	51.323531	0.939145	0.956994	0.603252	2.839893	4.000000	0.023810	1.203064	2.000000	0.014538	5.063678	5.000000	0.011726	3.877380	1.000000	0.010830	2.799986	4.000000	0.010089	2.793647	6.000000	0.010148	4.026042	1.000000	0.016929	16.099392	4.000000	65.485837
47	2	23.839333	24.958772	15.868219	0.707713	0.823909	0.916676	1.299068	3.000000	0.014961	2.047883	6.000000	0.144776	3.850236	3.000000	0.018709	3.650205	1.000000	0.021162	0.945630	5.000000	0.011219	14.645594	6.000000	0.329368	1.729822	1.000000	0.012638	5.751635	6.000000	39.576619
48	1	36.085157	32.937854	12.142010	0.939841	0.206399	0.862918	1.385381	4.000000	0.110640	1.571326	3.000000	0.025950	4.654023	1.000000	0.196130	0.132202	1.000000	0.024718	1.246957	2.000000	0.147150	19.465284	4.000000	0.041019	3.591840	5.000000	0.010694	4.288452	2.000000	15.644783
49	2	35.951479	21.121107	29.881757	0.410809	0.680662	0.116885	2.432245	2.000000	0.029904	0.398766	2.000000	0.028195	9.092298	5.000000	0.012218	0.150321	1.000000	0.017304	3.203623	3.000000	0.011363	13.391499	4.000000	0.225521	1.147651	5.000000	0.011721	16.852169	4.000000	17.358621
50	1	18.027506	49.858297	85.859888	0.930922	0.832061	0.769739	2.581693	5.000000	0.037681	3.209775	1.000000	0.019888	16.342686	4.000000	0.010607	3.071055	3.000000	0.287054	3.603091	3.000000	0.015144	5.438203	4.000000	0.013360	0.159244	1.000000	0.026508	0.931687	4.000000	40.775215
51	2	91.779248	89.293255	90.598381	0.892958	0.696301	0.309929	2.772805	4.000000	0.016344	0.290617	3.000000	0.037051	8.310921	6.000000	0.010924	3.025174	1.000000	0.015517	3.380861	3.000000	0.038349	2.002115	6.000000	0.020817	0.326880	6.000000	0.013523	10.457225	1.000000	2.256688
52	1	82.357205	72.572833	19.843255	0.793037	0.534159	0.551186	0.993580	1.000000	0.010439	2.889701	4.000000	0.835971	8.566322	6.000000	0.024182	1.501195	4.000000	0.054024	3.603983	2.000000	0.017959	10.448138	6.000000	0.080442	1.208733	1.000000	0.011342	4.496876	4.000000	84.396185
53	2	41.407755	15.165798	20.733686	0.819735	0.858459	0.513893	3.722180	3.000000	0.120190	0.457481	3.000000	0.025460	11.965172	2.000000	0.049522	3.247658	2.000000	0.023552	2.496431	3.000000	0.013082	7.480064	1.000000	0.026402	3.626997	5.000000	0.032427	18.593515	6.000000	88.239837
54	1	41.532760	52.348912	12.709421	0.534673	0.781353	0.493905	2.008865	6.000000	0.013059	0.431673	1.000000	0.042827	14.740837	6.000000	0.013790	0.247297	1.000000	0.010974	3.790559	3.000000	0.010606	10.535735	4.000000	0.012060	1.493013	3.000000	0.044788	12.862525	6.000000	17.107241
55	1	2.085461	21.262175	37.050339	0.899554	0.458816	0.394822	3.620989	4.000000	0.017653	1.056359	4.000000	0.025665	14.740388	2.000000	0.019846	2.388936	1.000000	0.049932	2.408005	2.000000	0.020026	13.303473	3.000000	0.362617	1.661230	3.000000	0.144016	0.827159	5.000000	82.449743
56	1	94.972286	66.105244	44.687238	0.216757	0.576790	0.496356	0.482174	5.000000	0.022698	2.891102	6.000000	0.194881	16.047569	6.000000	0.079174	1.499756	4.000000	0.019492	1.309775	2.000000	0.010563	17.504342	6.000000	0.026093	1.241055	1.000000	0.114142	11.302859	2.000000	2.807027
57	1	23.619589	45.364956	55.856248	0.142630	0.555938	0.668134	0.695860	1.000000	0.398204	3.032602	2.000000	0.019029	7.001293	5.000000	0.026318	1.812329	6.000000	0.030101	0.611705	4.000000	0.036361	15.785645	3.000000	0.011969	1.126808	4.000000	0.093129	17.643971	1.000000	74.001228
58	1	89.417086	73.286275	62.797660	0.319263	0.925244	0.936585	1.133261	2.000000	0.025420	0.836079	2.000000	0.048409	14.068483	1.000000	0.011790	0.422046	3.000000	0.012693	2.953682	2.000000	0.017255	15.394984	4.000000	0.130920	3.324255	2.000000	0.015859	18.028800	1.000000	25.149037
59	1	16.013223	71.554798	41.265061	0.691371	0.455344	0.933675	0.152257	1.000000	0.021186	1.900478	1.000000	0.012633	9.464299	4.000000	0.039908	2.824823	2.000000	0.057979	2.311512	2.000000	0.019128	9.009968	5.000000	0.017296	1.033583	6.000000	0.024045	1.155508	4.000000	34.468794
60	2	26.874678	61.480149	79.165537	0.610674	0.464803	0.994081	2.162125	6.000000	0.020290	0.558167	5.000000	0.058514	16.640543	2.000000	0.036451	1.905564	5.000000	0.012696	1.185006	2.000000	0.041557	1.887311	4.000000	0.022512	1.252952	3.000000	0.090458	17.755511	3.000000	63.658455
61	1	84.268728	97.063743	69.219659	0.193345	0.989739	0.188177	0.943804	3.000000	0.020842	1.433982	6.000000	0.010077	7.435675	3.000000	0.013810	1.668552	2.000000	0.010037	0.614018	1.000000	0.163995	14.128515	1.000000	0.018912	1.744104	6.000000	0.011113	6.771517	4.000000	76.991464
62	1	19.821967	95.558415	44.061561	0.295154	0.676946	0.335057	1.795132	3.000000	0.014475	0.078946	6.000000	0.011676	3.980365	1.000000	0.018338	1.513860	6.000000	0.013287	1.013774	1.000000	0.010782	17.549141	3.000000	0.012343	2.280405	5.000000	0.011033	14.563836	1.000000	18.296088
63	2	5.781181	58.837606	46.736383	0.901764	0.384576	0.558237	2.049129	1.000000	0.010574	3.947975	5.000000	0.012380	11.928759	5.000000	0.482486	2.654800	5.000000	0.011368	1.554426	6.000000	0.010883	8.462156	6.000000	0.021521	1.555541	1.000000	0.016985	3.786402	6.000000	97.104535
64	1	7.406980	11.417073	24.817235	0.908155	0.947045	0.935453	1.059637	2.000000	0.028635	1.794921	4.000000	0.010286	1.508134	3.000000	0.018726	1.080374	6.000000	0.013285	1.337994	5.000000	0.025584	17.542809	6.000000	0.016021	2.611744	3.000000	0.021619	5.380877	1.000000	91.937125
65	2	26.719642	28.684826	28.749625	0.375636	0.572428	0.949736	3.750178	2.000000	0.018611	2.822647	5.000000	0.015143	0.403964	3.000000	0.052738	2.761164	2.000000	0.042855	1.200806	2.000000	0.010721	15.627297	1.000000	0.011198	1.420959	2.000000	0.010706	8.643857	1.000000	30.356866
66	2	8.415035	20.946990	76.495052	0.526790	0.390648	0.370765	1.236319	1.000000	0.020620	1.450505	5.000000	0.012670	16.058390	4.000000	0.017470	0.674595	1.000000	0.014944	0.890586	3.000000	0.013398	9.353267	2.000000	0.041038	0.958023	2.000000	0.151606	15.605343	6.000000	77.130734
67	1	6.416937	11.731596	23.972888	0.407628	0.123028	0.329057	2.506224	3.000000	0.027538	2.476686	5.000000	0.039027	13.137635	3.000000	0.021896	1.634418	4.000000	0.015388	2.114101	1.000000	0.010930	2.550288	1.000000	0.011483	0.446101	4.000000	0.026035	1.716280	4.000000	27.334667
68	1	32.877979	39.223096	37.185739	0.378030	0.507783	0.669593	0.645207	6.000000	0.027654	0.440863	2.000000	0.012831	2.643934	2.000000	0.032539	1.580298	1.000000	0.019101	3.288987	4.000000	0.039516	6.240426	3.000000	0.011678	2.702711	5.000000	0.085211	11.640966	2.000000	67.307114
69	2	21.982545	55.571347	48.527993	0.653399	0.465671	0.354437	0.525529	3.000000	0.014285	1.036989	5.000000	0.012942	19.371025	3.000000	0.011008	0.894221	1.000000	0.264253	2.949403	5.000000	0.147358	4.774393	4.000000	0.022118	0.308203	6.000000	0.050875	15.964434	2.000000	7.227882
70	2	55.920667	71.219209	87.154443	0.942862	0.753578	0.346704	0.697343	2.000000	0.022154	0.976831	5.000000	0.041434	6.807154	1.000000	0.018619	0.237770	1.000000	0.013528	2.687348	4.000000	0.042030	14.573145	1.000000	0.022112	0.464772	5.000000	0.028982	8.733778	2.000000	88.498314
71	1	58.642993	16.501987	90.188739	0.674407	0.412223	0.963836	3.410020	4.000000	0.011282	2.849352	1.000000	0.020735	1.468963	2.000000	0.018267	2.867782	3.000000	0.040541	0.224948	3.000000	0.022793	18.145900	2.000000	0.037946	0.921484	2.000000	0.018061	12.697903	1.000000	94.504025
72	1	55.182123	29.529405	22.190631	0.257884	0.228590	0.635202	2.382112	3.000000	0.010791	0.072979	3.000000	0.030055	0.907959	2.000000	0.015365	1.083504	5.000000	0.017478	0.548083	3.000000	0.010056	7.113774	6.000000	0.066072	3.028590	5.000000	0.020349	19.082741	2.000000	89.132117
73	1	30.061904	23.498348	1.049755	0.179767	0.250902	0.663353	0.108112	1.000000	0.026113	2.603719	2.000000	0.011289	17.341877	2.000000	0.011684	0.303352	6.000000	0.016958	0.514641	6.000000	0.016295	7.131032	3.000000	0.160712	2.586481	5.000000	0.042837	18.213501	2.000000	50.290540
74	2	93.038091	22.132757	72.747432	0.142563	0.492380	0.821852	3.334937	3.000000	0.053157	1.763043	2.000000	0.015962	17.066451	5.000000	0.013929	0.356278	6.000000	0.257644	2.734362	1.000000	0.027882	12.842887	2.000000	0.043400	1.025638	6.000000	0.952808	18.522043	5.000000	56.905840
75	2	5.309571	94.183185	82.061354	0.867757	0.435700	0.644806	3.931226	2.000000	0.012008	3.935721	5.000000	0.030404	1.393277	4.000000	0.014640	0.827669	1.000000	0.013630	1.760728	4.000000	0.019677	12.244835	3.000000	0.039018	0.990818	6.000000	0.020735	14.712190	2.000000	67.326328
76	1	53.856017	63.211513	18.807914	0.909447	0.851975	0.674340	0.339696	4.000000	0.010991	2.280400	5.000000	0.021991	16.875655	2.000000	0.208876	0.809689	5.000000	0.099583	3.840503	5.000000	0.018962	4.874177	6.000000	0.051274	0.353960	1.000000	0.022838	5.197806	1.000000	85.412009
77	1	45.664713	52.307858	79.895158	0.634833	0.282549	0.727846	2.721665	2.000000	0.393073	3.377262	3.000000	0.014465	14.631913	1.000000	0.087372	3.107190	4.000000	0.031570	2.538639	4.000000	0.106819	9.342001	4.000000	0.022897	3.239362	2.000000	0.010615	5.246285	4.000000	5.783375
78	2	16.253889	51.691580	92.379893	0.767936	0.139920	0.372532	3.848896	1.000000	0.121319	2.465610	1.000000	0.044460	8.988819	5.000000	0.045074	2.279892	5.000000	0.015329	3.818964	5.000000	0.015316	8.908234	3.000000	0.010571	1.929558	6.000000	0.071743	18.603680	3.000000	39.266494
79	1	22.526306	75.443984	4.541376	0.433680	0.654605	0.765411	1.430529	5.000000	0.047962	3.183081	4.000000	0.149798	17.549751	2.000000	0.012758	2.860775	5.000000	0.015333	3.086963	3.000000	0.017573	13.541552	2.000000	0.041496	3.767659	4.000000	0.746032	11.379256	2.000000	41.819610
80	1	80.702895	7.020443	10.376408	0.410532	0.969472	0.727342	3.883053	2.000000	0.019834	1.455660	6.000000	0.012467	19.256539	2.000000	0.027945	0.855098	1.000000	0.010690	0.979999	4.000000	0.012503	5.960781	6.000000	0.026757	0.049023	5.000000	0.204747	14.849303	4.000000	97.769457
81	1	98.947946	86.523089	21.849644	0.862958	0.902698	0.834992	2.958226	4.000000	0.018708	2.673498	4.000000	0.017685	17.153021	6.000000	0.050269	2.020019	5.000000	0.061597	0.202294	1.000000	0.050895	4.458083	4.000000	0.013361	2.922143	6.000000	0.020556	6.197575	2.000000	98.488469
82	1	69.837406	66.747632	9.879149	0.697687	0.431741	0.424202	0.728255	3.000000	0.015166	2.702800	3.000000	0.040962	1.796842	6.000000	0.011852	3.157694	6.000000	0.064337	2.905439	1.000000	0.017134	6.009655	1.000000	0.041681	1.298105	4.000000	0.041485	16.967743	6.000000	17.760418
83	1	64.228364	72.480331	29.015365	0.531787	0.910675	0.318838	0.419952	6.000000	0.011355	3.339618	4.000000	0.010250	5.376612	1.000000	0.014280	0.901341	4.000000	0.101299	0.485390	2.000000	0.021818	9.403910	2.000000	0.069013	3.244940	2.000000	0.017935	14.013305	2.000000	98.315710
84	2	90.481653	32.800327	76.553690	0.291513	0.647900	0.852754	2.558036	4.000000	0.026609	2.342639	2.000000	0.056115	5.374914	5.000000	0.027155	2.178709	6.000000	0.040664	1.550883	6.000000	0.012219	4.929157	1.000000	0.015368	2.450724	3.000000	0.040357	17.582874	4.000000	41.648165
85	1	18.408133	63.998169	53.187535	0.560074	0.877107	0.412622	3.650234	5.000000	0.041005	3.790923	3.000000	0.013894	7.300928	3.000000	0.040331	0.123728	4.000000	0.016308	3.138489	6.000000	0.040345	5.895168	3.000000	0.022845	3.881110	3.000000	0.025916	1.150693	6.000000	7.590215
86	1	79.159325	82.112139	81.399028	0.641625	0.218072	0.990231	2.110995	1.000000	0.013098	3.685296	4.000000	0.014056	17.636357	3.000000	0.016876	0.379038	3.000000	0.013650	4.009888	1.000000	0.020483	8.736363	5.000000	0.012262	2.670494	6.000000	0.024869	9.689822	4.000000	29.808965
87	1	3.636850	93.994639	93.892746	0.140645	0.129562	0.727647	3.577636	5.000000	0.012641	0.452313	2.000000	0.037700	5.076102	3.000000	0.010847	0.624532	1.000000	0.045180	0.266039	2.000000	0.018651	10.672555	4.000000	0.010498	2.314007	6.000000	0.013843	5.554968	2.000000	94.717111
88	2	57.033773	48.748964	33.606179	0.717734	0.340798	0.946294	0.378909	5.000000	0.068386	2.603491	1.000000	0.043498	12.374482	5.000000	0.012178	3.614490	4.000000	0.012810	2.375143	6.000000	0.542385	12.675953	4.000000	0.037385	2.651469	5.000000	0.023365	5.753276	5.000000	55.242205
89	1	86.427670	17.591926	90.216714	0.563033	0.807262	0.187443	0.265104	5.000000	0.010371	0.960899	1.000000	0.013955	4.320067	2.000000	0.114212	3.231420	5.000000	0.015862	0.346593	1.000000	0.011618	14.214404	6.000000	0.040333	2.444081	1.000000	0.015215	14.108187	6.000000	66.537454
90	1	91.856163	26.788228	12.274919	0.832863	0.176049	0.328674	0.087931	3.000000	0.102957	3.453203	5.000000	0.182911	18.479999	3.000000	0.011152	0.294208	6.000000	0.010032	3.502566	6.000000	0.010751	3.178059	4.000000	0.015137	1.986634	6.000000	0.016198	10.217202	5.000000	62.205383
