11	1	569.726265	26.505534	80.532362	12.575888	4.776849	0.304918	0.642129	0.971877	0.281412	0.155608	3.449438	2.000000	47.816111	1.498515	1.000000	35.649444	0.845818	4.000000	0.291937	1.208420	3.000000	32.714174	0.284121	5.000000	89.021283	3.753974	2.000000	0.026935	0.083387	4.000000	0.099281	4.110871	6.000000	0.012027	3.450145	4.000000	0.034866	0.931784	6.000000	0.069896	2.348718	3.000000	0.011515	4.606842	2.000000	0.014691	0.529220	5.000000	8.463174	0.988956	1.000000	0.041193	3.162628	3.000000	0.036230	0.974824	6.000000	46.697186	0.509040	6.000000	23.078713	0.218109	4.000000	36.669275	4.094796	2.000000	23.255215
12	1	737.938104	8.674074	8.463325	32.891889	84.604562	0.537358	0.223541	0.366336	0.436834	0.914021	2.975157	6.000000	29.065796	6.620510	6.000000	31.530657	0.354984	3.000000	0.059254	0.466576	3.000000	37.695691	3.973035	1.000000	52.466777	5.629012	3.000000	0.022868	0.050391	5.000000	0.014172	3.508969	6.000000	0.011533	1.363630	5.000000	0.010107	0.750290	1.000000	0.011870	0.819405	1.000000	0.014383	2.601161	4.000000	0.028517	2.742346	4.000000	90.132493	0.967980	4.000000	0.167963	1.234301	5.000000	0.010287	1.469826	6.000000	66.373322	1.441655	2.000000	81.131183	1.377645	5.000000	21.751903	0.197679	6.000000	16.618771
13	2	420.089351	28.559308	79.035499	63.210748	38.957192	0.741009	0.842320	0.427221	0.891583	0.430209	0.423713	3.000000	87.749339	1.025939	5.000000	26.723739	0.787938	2.000000	0.025372	2.136449	3.000000	20.221446	0.288225	1.000000	97.099857	5.879616	1.000000	0.018457	0.777600	5.000000	0.047507	2.688053	4.000000	0.311674	0.708768	3.000000	0.065186	0.547629	3.000000	0.031765	1.099832	3.000000	0.011928	0.386425	4.000000	0.640379	0.266546	1.000000	46.580429	0.902647	6.000000	0.151227	0.333366	4.000000	0.018379	3.690511	4.000000	38.040716	1.044942	6.000000	59.099714	0.310729	6.000000	64.178101	3.819983	4.000000	72.123920
14	1	780.682029	12.601162	21.769076	13.384134	94.351765	0.621329	0.197733	0.570427	0.974872	0.326192	1.804492	2.000000	6.171349	1.417935	2.000000	49.800562	0.951531	3.000000	0.333872	2.357809	2.000000	44.960085	1.762955	3.000000	40.845717	0.590505	1.000000	0.011182	0.059194	2.000000	0.010402	3.510015	5.000000	0.011137	2.235796	6.000000	0.010564	0.702542	6.000000	0.032688	1.368192	2.000000	0.015685	3.549818	2.000000	0.031384	1.726939	3.000000	14.300313	0.340649	5.000000	0.023311	3.755384	4.000000	0.038576	2.706287	4.000000	75.381902	0.850733	5.000000	57.738728	1.111513	4.000000	92.630402	0.777117	2.000000	57.514151
15	1	797.801436	16.514812	91.067745	12.450460	54.049537	0.258165	0.833374	0.263358	0.745637	0.908501	0.278720	1.000000	73.132417	0.757469	6.000000	65.768930	0.540467	2.000000	0.052167	1.748980	1.000000	65.454307	0.077939	4.000000	78.256787	4.456637	6.000000	0.013760	0.819197	3.000000	0.014202	0.539986	6.000000	0.066884	1.148954	1.000000	0.119947	0.758002	5.000000	0.010720	1.990694	1.000000	0.011359	2.205778	4.000000	0.013636	3.792463	2.000000	80.833133	0.183197	3.000000	0.010097	3.871411	6.000000	0.016578	1.920194	3.000000	29.733159	3.987768	4.000000	30.371948	0.738056	4.000000	74.933521	0.430199	6.000000	87.909319
16	1	681.033838	54.253846	64.465007	99.536474	24.962739	0.669461	0.387189	0.188941	0.115218	0.619271	0.193850	6.000000	32.385219	2.477827	6.000000	1.458608	0.905344	6.000000	0.010062	0.163734	4.000000	74.202049	3.517448	6.000000	89.873416	0.700467	3.000000	0.018375	0.499594	2.000000	0.066438	3.222726	5.000000	0.020011	3.650573	1.000000	0.011284	0.635928	1.000000	0.279698	0.267475	5.000000	0.719671	0.517650	5.000000	0.011955	1.838033	2.000000	7.819425	0.911426	5.000000	0.012516	2.335998	3.000000	0.062393	2.397259	5.000000	24.525859	5.233119	3.000000	31.884547	0.136599	1.000000	80.912198	0.521670	6.000000	86.720799
17	2	890.081138	69.980869	35.730572	6.848903	80.699197	0.703410	0.798105	0.185796	0.530699	0.713282	0.944560	1.000000	71.086281	5.487571	1.000000	36.552278	0.086531	1.000000	0.012267	1.607087	3.000000	48.489899	1.395947	4.000000	7.932050	4.220532	4.000000	0.064962	1.015408	5.000000	0.045708	4.157913	2.000000	0.052559	0.670912	2.000000	0.016997	0.467406	2.000000	0.013316	0.322299	5.000000	0.015798	2.790866	6.000000	0.013055	2.356808	5.000000	30.889595	0.566272	1.000000	0.015366	1.936801	4.000000	0.014267	1.375429	5.000000	43.482188	4.965709	6.000000	33.428530	0.993829	2.000000	41.149732	3.685556	4.000000	65.870307
18	3	397.070726	64.279187	59.795545	99.980364	20.363481	0.169254	0.225968	0.284904	0.255473	0.619251	3.547461	1.000000	12.148539	2.144623	3.000000	49.448607	0.135527	5.000000	0.018904	1.728265	6.000000	60.460198	1.752216	5.000000	58.427908	6.010295	6.000000	0.142696	0.524640	3.000000	0.010068	1.061731	2.000000	0.019189	3.558466	2.000000	0.015613	0.101807	1.000000	0.011342	1.058831	2.000000	0.011894	2.445704	5.000000	0.049653	1.706630	6.000000	38.239491	0.540123	4.000000	0.076614	2.089118	6.000000	0.033667	3.024158	2.000000	24.088945	3.064637	2.000000	71.528814	1.767665	1.000000	62.945512	3.181024	3.000000	74.907801
19	1	687.626194	2.468926	9.634728	89.546225	89.300014	0.350989	0.307520	0.500911	0.850635	0.137628	2.322912	5.000000	82.696377	0.829744	2.000000	62.706225	0.587171	1.000000	0.013112	1.072436	4.000000	89.228501	1.474474	5.000000	8.780152	1.879219	5.000000	0.022028	0.131987	3.000000	0.024594	3.501033	4.000000	0.012056	1.627648	5.000000	0.183133	0.707933	2.000000	0.018492	0.314064	4.000000	0.014061	4.222684	5.000000	0.011223	3.632441	2.000000	96.864635	0.446594	4.000000	0.024631	2.889063	3.000000	0.029144	3.683940	4.000000	43.457937	3.717891	6.000000	82.002219	1.706713	4.000000	24.428770	2.362687	5.000000	36.888422
20	2	242.211769	48.800547	4.032096	22.713856	54.471114	0.316288	0.316239	0.777658	0.975512	0.187906	1.432943	5.000000	60.208658	0.738112	5.000000	28.854466	0.941835	1.000000	0.022607	2.203147	3.000000	77.966384	2.714214	1.000000	4.322336	5.231859	5.000000	0.015125	0.688929	1.000000	0.026261	0.137059	3.000000	0.016886	1.344356	2.000000	0.021529	0.103169	3.000000	0.032155	0.398781	6.000000	0.010773	1.072954	5.000000	0.029612	2.401959	2.000000	99.204297	0.434199	2.000000	0.022032	1.282873	5.000000	0.020427	3.831921	4.000000	84.461887	0.989659	2.000000	76.730501	1.183104	2.000000	40.893776	4.241120	2.000000	70.777948
21	3	124.136896	97.086711	32.330907	25.257106	49.296341	0.445225	0.890626	0.490544	0.512113	0.792369	2.522207	4.000000	56.334558	2.084057	4.000000	47.030795	0.649458	4.000000	0.027156	1.874294	5.000000	97.231747	0.627933	1.000000	77.329267	5.222952	1.000000	0.098625	0.981803	3.000000	0.012077	2.022023	2.000000	0.022042	2.849302	6.000000	0.016982	0.016700	2.000000	0.196864	1.383680	6.000000	0.012774	2.712109	1.000000	0.024561	2.438577	5.000000	5.200508	0.333622	2.000000	0.017778	2.959882	6.000000	0.013952	1.356015	6.000000	10.013570	4.152118	1.000000	23.594788	1.240245	3.000000	72.583725	3.765902	1.000000	54.880623
22	2	216.377274	27.540760	63.820294	20.170649	19.236406	0.534607	0.593346	0.445257	0.833708	0.872661	1.457845	2.000000	73.557752	6.560286	6.000000	11.129242	0.529019	1.000000	0.023251	1.793837	4.000000	11.380542	3.363327	2.000000	67.903533	1.207032	6.000000	0.011539	0.446664	4.000000	0.014567	2.627879	6.000000	0.014307	3.195564	3.000000	0.022147	0.242895	3.000000	0.038047	1.814648	5.000000	0.215219	0.766229	6.000000	0.047738	3.934351	2.000000	93.201598	0.595276	4.000000	0.021057	4.553674	5.000000	0.068424	3.711727	6.000000	24.299008	6.381553	1.000000	76.782447	0.864620	5.000000	26.000085	0.321559	6.000000	15.858269
23	1	528.294518	62.725056	22.134317	57.401786	68.318997	0.375146	0.779294	0.120375	0.585742	0.214489	1.708431	4.000000	39.145212	4.807722	6.000000	20.259523	0.986852	6.000000	0.013919	2.200679	4.000000	99.913847	1.265334	4.000000	36.677197	6.152133	2.000000	0.010921	0.649693	2.000000	0.086936	2.241903	3.000000	0.010094	2.267056	6.000000	0.013467	0.295164	2.000000	0.052269	1.443231	2.000000	0.017120	4.197450	3.000000	0.018667	3.255894	4.000000	19.256795	0.860122	4.000000	0.024594	3.741103	5.000000	0.010171	2.137019	3.000000	17.318184	3.420196	5.000000	60.109294	0.554653	4.000000	5.021557	0.629335	3.000000	26.088964
24	2	864.271955	69.179134	45.023399	63.095519	64.443059	0.563915	0.499272	0.433644	0.336438	0.705207	2.814004	4.000000	75.705316	1.929961	6.000000	29.645329	0.452370	2.000000	0.017082	1.631116	1.000000	49.767570	3.131603	3.000000	39.806926	5.558249	6.000000	0.030290	0.776762	6.000000	0.011131	3.011979	1.000000	0.014772	1.550017	5.000000	0.016611	0.939108	1.000000	0.055548	0.051805	1.000000	0.020590	2.844538	6.000000	0.023710	0.950375	1.000000	46.888545	0.081182	4.000000	0.013600	2.439425	6.000000	0.028447	3.255151	6.000000	98.853600	0.980580	1.000000	40.980141	1.289796	4.000000	49.768204	0.588014	2.000000	66.197258
25	1	681.209552	31.458976	49.595860	62.330965	48.038691	0.460359	0.529735	0.297907	0.505715	0.603351	0.633870	4.000000	76.270202	0.846653	6.000000	69.650932	0.878124	2.000000	0.082274	2.145555	5.000000	13.727364	4.388881	5.000000	54.236090	2.440301	6.000000	0.012748	0.667164	2.000000	0.019920	2.200833	1.000000	0.020491	2.088275	2.000000	0.055948	0.194126	5.000000	0.013961	0.738609	5.000000	0.028231	4.348794	1.000000	0.027953	2.677056	6.000000	85.429499	0.836684	1.000000	0.013740	3.186283	3.000000	0.040066	3.130543	1.000000	62.858312	2.840113	3.000000	42.170018	0.304848	6.000000	27.927776	0.530041	5.000000	69.720538
26	1	602.048846	70.864048	61.673892	71.175096	2.380349	0.191019	0.677483	0.692033	0.447187	0.187606	2.106309	3.000000	2.740246	3.664303	3.000000	74.477568	0.917624	4.000000	0.011267	0.719249	4.000000	5.472557	2.897836	1.000000	61.683765	1.248858	2.000000	0.025168	0.706574	4.000000	0.012190	3.673270	2.000000	0.011218	0.932256	1.000000	0.015780	0.644812	6.000000	0.021268	1.247553	4.000000	0.013697	4.188492	3.000000	0.024160	3.673908	3.000000	13.961307	1.029547	4.000000	0.020963	1.519573	5.000000	0.018371	1.339623	3.000000	8.167611	0.564799	1.000000	84.851298	0.848454	3.000000	86.566502	2.945905	6.000000	82.509596
27	1	122.436742	49.507574	72.783220	36.493520	79.269987	0.351319	0.113458	0.220311	0.477970	0.576198	0.677881	1.000000	77.756950	1.719856	3.000000	63.153370	0.164515	6.000000	0.014353	2.432601	4.000000	22.193550	0.854404	6.000000	52.953764	2.616020	5.000000	0.014367	0.259733	4.000000	0.010588	1.661347	6.000000	0.062726	3.473549	3.000000	0.018794	0.681023	3.000000	0.025370	1.931239	6.000000	0.062327	3.712964	4.000000	0.023756	0.279947	6.000000	33.197540	0.177768	5.000000	0.044354	2.802547	3.000000	0.016335	3.616661	2.000000	29.583992	6.482558	2.000000	34.950126	1.702616	6.000000	93.870937	4.434597	6.000000	73.533326
28	2	231.458743	50.226937	10.230632	94.838576	86.500318	0.774184	0.370057	0.485555	0.158048	0.235460	1.762125	5.000000	70.403482	1.843410	4.000000	58.693416	0.708653	4.000000	0.017150	1.975529	3.000000	23.709717	4.344548	3.000000	71.262906	4.301353	2.000000	0.055627	0.752882	1.000000	0.049519	0.159673	2.000000	0.013068	1.449356	1.000000	0.033748	0.282845	4.000000	0.018398	1.257661	3.000000	0.010052	1.364498	4.000000	0.105898	0.184345	2.000000	85.716560	0.829360	6.000000	0.012087	3.090479	3.000000	0.130638	2.581993	5.000000	19.630026	1.476563	4.000000	91.495054	2.376763	4.000000	58.557097	4.215898	3.000000	77.098710
29	2	686.415229	94.117348	22.145811	64.072383	84.565813	0.107917	0.958583	0.657429	0.101666	0.457432	3.032750	4.000000	33.793466	2.600379	6.000000	6.878111	0.763741	4.000000	0.038925	1.951843	4.000000	26.123283	0.550371	1.000000	74.202885	6.276953	1.000000	0.046762	0.761623	1.000000	0.029366	4.147163	4.000000	0.010534	1.615686	3.000000	0.070394	0.844536	5.000000	0.011375	1.064990	2.000000	0.011203	1.823832	3.000000	0.028280	1.808121	1.000000	80.969037	0.907614	4.000000	0.032383	3.019416	3.000000	0.017916	3.561118	3.000000	51.493499	3.549044	1.000000	29.976046	1.323545	6.000000	90.882595	1.108327	1.000000	29.926689
30	1	853.399673	37.439304	41.086677	57.486994	98.416093	0.551961	0.405736	0.242455	0.134675	0.293448	3.649206	1.000000	76.331348	4.024938	1.000000	96.395694	0.514843	3.000000	0.066935	0.028165	5.000000	64.873370	0.534084	4.000000	71.761288	1.806929	1.000000	0.015023	0.671923	3.000000	0.032474	0.470003	4.000000	0.031431	0.280854	1.000000	0.015135	0.446851	3.000000	0.020247	1.542773	6.000000	0.058310	0.876590	6.000000	0.180219	1.026741	5.000000	74.362304	0.564566	3.000000	0.014558	3.211770	2.000000	0.016433	0.250926	4.000000	25.042404	2.787194	6.000000	64.474412	0.073850	2.000000	36.061823	0.800094	6.000000	35.138431
31	1	296.632462	9.236074	94.150227	67.885540	51.214554	0.244860	0.714372	0.567747	0.341812	0.912305	3.202741	6.000000	27.212011	4.985346	4.000000	87.421965	0.861579	2.000000	0.048380	1.040808	1.000000	33.527381	4.159968	1.000000	70.027558	2.847574	3.000000	0.012551	0.690595	1.000000	0.031697	4.517111	4.000000	0.012190	3.316379	5.000000	0.246012	0.658854	6.000000	0.016305	0.487026	3.000000	0.020253	4.313874	1.000000	0.017054	2.764968	3.000000	64.710862	0.117590	3.000000	0.055977	4.222355	1.000000	0.021326	0.091451	2.000000	60.116715	3.421900	4.000000	50.910416	1.104245	6.000000	20.215043	1.342517	6.000000	43.276050
32	1	676.179204	53.883554	85.265386	94.388337	88.613693	0.811497	0.638405	0.735491	0.228781	0.279313	1.598102	4.000000	68.688984	5.966713	1.000000	25.518839	0.642230	5.000000	0.011261	1.835662	5.000000	80.871037	1.900400	4.000000	87.097341	6.663426	6.000000	0.034624	0.621174	2.000000	0.040442	3.560797	2.000000	0.164678	2.493472	1.000000	0.037271	1.028098	6.000000	0.019344	2.029702	2.000000	0.014817	0.737633	4.000000	0.013952	2.070760	6.000000	97.142591	1.020866	4.000000	0.010874	0.427937	5.000000	0.014230	1.419673	1.000000	34.126651	0.100151	6.000000	67.743772	2.334036	3.000000	81.868851	2.566231	4.000000	12.364417
33	1	960.391928	40.387506	55.432329	97.521403	28.472331	0.445127	0.800097	0.946269	0.699065	0.398209	0.902614	6.000000	28.044729	3.395364	6.000000	35.580744	0.072699	5.000000	0.046015	0.183515	4.000000	78.641136	3.125985	1.000000	29.053413	1.450277	5.000000	0.012947	0.038966	6.000000	0.042845	2.264885	2.000000	0.078062	3.513060	6.000000	0.015771	0.401123	4.000000	0.022397	0.214469	2.000000	0.010568	0.432799	5.000000	0.014992	1.740632	1.000000	86.406532	0.930112	1.000000	0.038579	0.213569	4.000000	0.010810	0.117782	1.000000	21.266690	2.562207	2.000000	15.036066	2.371714	2.000000	7.965510	3.687084	2.000000	15.866383
34	2	712.149324	99.120940	60.836691	23.474104	46.385434	0.902574	0.496643	0.621466	0.101510	0.700606	0.766164	1.000000	75.918092	0.598000	3.000000	2.755267	0.178153	2.000000	0.012929	2.028414	4.000000	74.342821	0.998935	4.000000	91.169236	1.859121	6.000000	0.029289	0.909672	4.000000	0.012755	2.714918	1.000000	0.032668	1.862831	5.000000	0.065496	0.518702	2.000000	0.024696	1.536425	1.000000	0.011632	4.297725	4.000000	0.017564	1.573183	5.000000	74.567420	0.430608	5.000000	0.020119	0.314212	6.000000	0.013278	1.870305	4.000000	28.518433	3.660738	4.000000	69.150587	0.723007	6.000000	89.492769	0.925332	1.000000	44.921692
35	1	88.446375	64.287681	94.425587	85.941188	11.725690	0.220987	0.501861	0.559052	0.257886	0.209414	0.641450	5.000000	7.327082	4.106687	4.000000	74.023183	0.343110	5.000000	0.012772	1.902734	1.000000	5.121696	4.010677	4.000000	29.744427	4.022014	4.000000	0.030249	0.450428	3.000000	0.024248	0.525435	2.000000	0.031657	0.311227	3.000000	0.092717	0.425272	4.000000	0.010309	1.727181	2.000000	0.013457	0.940536	4.000000	0.073788	2.956935	2.000000	2.481166	0.409294	3.000000	0.153031	4.138892	5.000000	0.936322	1.165572	4.000000	56.705679	3.994929	6.000000	91.212250	1.900030	3.000000	39.384813	2.081036	3.000000	25.517445
36	2	753.222869	69.918581	22.218922	11.385086	57.498689	0.986774	0.562436	0.215325	0.727535	0.785759	3.034289	1.000000	34.703171	0.411955	6.000000	84.896466	0.671836	2.000000	0.069252	0.048524	4.000000	76.497611	2.914335	1.000000	49.659120	5.660190	6.000000	0.034908	0.816513	3.000000	0.138250	4.486982	3.000000	0.137443	3.348104	3.000000	0.013708	1.011289	4.000000	0.019863	1.698109	6.000000	0.021494	4.463757	1.000000	0.162177	1.472950	6.000000	55.767930	0.121722	2.000000	0.012884	4.414444	5.000000	0.012926	2.845621	3.000000	61.191324	1.219329	5.000000	31.597949	1.272640	1.000000	15.963230	4.100406	4.000000	71.562243
37	1	860.799095	26.967035	48.008720	60.899875	25.916872	0.804214	0.883629	0.949442	0.271507	0.267977	2.037528	4.000000	91.935389	0.567436	1.000000	12.700127	0.129948	5.000000	0.104224	1.781729	2.000000	34.322967	2.961107	4.000000	22.590079	5.995994	1.000000	0.010460	0.932287	2.000000	0.034594	3.316206	3.000000	0.015411	2.174289	1.000000	0.010746	0.641671	6.000000	0.012611	1.905856	1.000000	0.189897	1.500664	1.000000	0.026785	0.499209	1.000000	40.418964	0.284058	1.000000	0.014133	0.385774	5.000000	0.033603	2.250118	5.000000	44.142035	1.914732	2.000000	10.308322	0.341167	1.000000	3.581964	2.881806	3.000000	23.312400
38	2	659.243482	63.330037	72.732102	54.633629	83.120969	0.264737	0.942176	0.471142	0.173272	0.201711	2.295319	4.000000	48.602799	1.255716	2.000000	7.242602	0.029753	3.000000	0.113275	0.885196	1.000000	72.340015	1.838664	4.000000	35.154763	0.902965	6.000000	0.071120	0.775175	3.000000	0.010774	1.442176	5.000000	0.011425	3.090781	2.000000	0.043370	0.050679	5.000000	0.121655	1.190534	4.000000	0.011083	3.489909	2.000000	0.051889	3.409797	3.000000	60.625650	0.768116	6.000000	0.019550	0.487927	3.000000	0.011375	2.929955	6.000000	83.452200	2.224608	3.000000	47.780519	1.140302	4.000000	45.665430	1.027769	3.000000	80.843006
39	2	266.788416	50.256739	58.239122	50.108380	87.799734	0.668115	0.498858	0.772562	0.217448	0.318010	1.495937	3.000000	42.924985	2.323134	4.000000	52.155517	0.891630	4.000000	0.230978	0.701695	5.000000	52.601486	0.804711	2.000000	37.623829	0.460769	4.000000	0.068680	0.077244	2.000000	0.022754	3.806529	3.000000	0.011851	3.843203	6.000000	0.011400	0.222806	2.000000	0.253528	0.765100	5.000000	0.014041	1.817818	2.000000	0.018789	0.572188	3.000000	70.503628	0.779762	6.000000	0.027995	3.330937	3.000000	0.259568	2.848914	4.000000	3.077357	1.212012	5.000000	90.891756	1.485593	3.000000	78.365261	2.160220	2.000000	55.209158
40	1	602.727094	70.215745	18.527668	23.024493	54.643383	0.360755	0.328762	0.786966	0.328727	0.476923	1.543020	3.000000	9.106417	2.518605	3.000000	20.162080	0.940767	3.000000	0.010137	1.667909	5.000000	11.251791	4.258124	5.000000	9.019333	6.519319	2.000000	0.012457	0.780321	5.000000	0.033097	2.766874	2.000000	0.013983	1.837970	4.000000	0.034964	0.034939	2.000000	0.037894	0.949054	1.000000	0.011751	2.000976	6.000000	0.027163	2.543101	6.000000	39.944368	0.626258	5.000000	0.130686	0.156583	1.000000	0.027109	3.259427	6.000000	82.568732	4.963764	3.000000	31.416830	2.257014	1.000000	97.562550	1.796612	2.000000	81.564871
41	2	758.370329	36.400665	82.663104	36.732610	20.590553	0.128734	0.371840	0.599331	0.202970	0.247292	2.861311	3.000000	46.851278	5.930034	2.000000	28.159377	0.488607	3.000000	0.017511	2.246108	3.000000	17.093915	0.179761	6.000000	27.586078	3.981672	1.000000	0.019891	0.509687	4.000000	0.012649	0.626325	1.000000	0.043566	3.420642	1.000000	0.014054	0.448549	2.000000	0.012644	0.278211	6.000000	0.032149	3.454945	6.000000	0.026272	0.197466	5.000000	47.276904	0.524130	5.000000	0.017915	3.379598	3.000000	0.011154	1.003583	3.000000	38.046079	1.617537	2.000000	86.465899	2.269418	4.000000	44.154894	0.160869	2.000000	58.826329
